Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
11-DEC-2018,20.4375,20.4375,17.2025,17.945,20.4375,-2.49,-12.20
12-DEC-2018,17.945,17.945,15.4175,15.81,17.945,-2.13,-11.90
13-DEC-2018,15.81,15.905,11.9125,15.55,15.81,-0.26,-1.64
14-DEC-2018,15.55,15.5975,12.6725,15.1575,15.55,-0.39,-2.52
17-DEC-2018,15.1575,15.9125,13.8675,14.54,15.1575,-0.62,-4.07
18-DEC-2018,14.54,15.3125,11.9825,14.5775,14.54,0.04,0.26
19-DEC-2018,14.5775,14.865,11.87,14.66,14.5775,0.08,0.57
20-DEC-2018,14.66,14.9175,13.72,14.3325,14.66,-0.33,-2.23
21-DEC-2018,14.3325,16.23,12.94,15.9925,14.3325,1.66,11.58
24-DEC-2018,15.9925,17.1325,14.8975,15.75,15.9925,-0.24,-1.52
26-DEC-2018,15.75,17.4775,14.8075,15.92,15.75,0.17,1.08
27-DEC-2018,15.92,16.375,12.5625,16.0725,15.92,0.15,0.96
28-DEC-2018,16.0725,16.0725,15.015,15.27,16.0725,-0.80,-4.99
31-DEC-2018,15.27,16.1525,14.65,16,15.27,0.73,4.78
01-JAN-2019,16,16.4,15.15,15.325,16,-0.68,-4.22
02-JAN-2019,15.325,16.9475,14.8375,16.3875,15.325,1.06,6.93
03-JAN-2019,16.3875,17.1475,15.435,16.79,16.3875,0.40,2.46
04-JAN-2019,16.79,16.9725,15.485,16.1625,16.79,-0.63,-3.74
07-JAN-2019,16.1625,16.455,15.3025,16.3025,16.1625,0.14,0.87
08-JAN-2019,16.3025,16.5725,14.735,15.7,16.3025,-0.60,-3.70
09-JAN-2019,15.7,16.3225,13.895,15.27,15.7,-0.43,-2.74
10-JAN-2019,15.27,15.6075,14.1475,15.345,15.27,0.08,0.49
11-JAN-2019,15.345,15.83,14.3625,15.3525,15.345,0.01,0.05
14-JAN-2019,15.3525,16.5525,15.3525,16.1575,15.3525,0.80,5.24
15-JAN-2019,16.1575,16.1575,12.9925,15.5825,16.1575,-0.57,-3.56
16-JAN-2019,15.5825,16.3075,12.8,16.0775,15.5825,0.50,3.18
17-JAN-2019,16.0775,16.4275,12.9925,16.2425,16.0775,0.16,1.03
18-JAN-2019,16.2425,16.905,12.3075,16.6175,16.2425,0.38,2.31
21-JAN-2019,16.6175,18.34,14.36,18.1475,16.6175,1.53,9.21
22-JAN-2019,18.1475,18.4725,15.51,17.985,18.1475,-0.16,-0.90
23-JAN-2019,17.985,18.2875,12.015,18.085,17.985,0.10,0.56
24-JAN-2019,18.085,18.3775,14.5425,17.435,18.085,-0.65,-3.59
25-JAN-2019,17.435,18.14,14.365,17.69,17.435,0.26,1.46
28-JAN-2019,17.69,19.28,14.5875,18.8975,17.69,1.21,6.83
29-JAN-2019,18.8975,19.795,18.04,18.4275,18.8975,-0.47,-2.49
30-JAN-2019,18.4275,18.4275,15.9775,17.85,18.4275,-0.58,-3.13
31-JAN-2019,17.85,17.85,16.445,17.1225,17.85,-0.73,-4.08
01-FEB-2019,17.1225,17.185,15.545,15.72,17.1225,-1.40,-8.19
04-FEB-2019,15.72,16.4525,14.9675,15.7225,15.72,0.00,0.02
05-FEB-2019,15.7225,15.9775,14.605,15.78,15.7225,0.06,0.37
06-FEB-2019,15.78,15.9725,12.8325,15.63,15.78,-0.15,-0.95
07-FEB-2019,15.63,16.2225,13.5975,15.435,15.63,-0.20,-1.25
08-FEB-2019,15.435,15.815,12.9675,15.5675,15.435,0.13,0.86
11-FEB-2019,15.5675,16.355,13.46,15.84,15.5675,0.27,1.75
12-FEB-2019,15.84,15.975,13.23,15.75,15.84,-0.09,-0.57
13-FEB-2019,15.75,15.9025,11.81,15.73,15.75,-0.02,-0.13
14-FEB-2019,15.73,16.5775,12.09,15.7725,15.73,0.04,0.27
15-FEB-2019,15.7725,17.535,12.4475,16.46,15.7725,0.69,4.36
18-FEB-2019,16.46,18.1925,11.85,18,16.46,1.54,9.36
19-FEB-2019,18,18.605,15.2575,18.4675,18,0.47,2.60
20-FEB-2019,18.4675,18.4675,15.2375,17.055,18.4675,-1.41,-7.65
21-FEB-2019,17.055,17.1725,12.1275,16.0525,17.055,-1.00,-5.88
22-FEB-2019,16.0525,16.0525,12.315,15.45,16.0525,-0.60,-3.75
25-FEB-2019,15.45,16.035,11.7,15.3575,15.45,-0.09,-0.60
26-FEB-2019,15.3575,18.0975,13.12,17.115,15.3575,1.76,11.44
27-FEB-2019,17.115,19.9775,14.13,18.8975,17.115,1.78,10.41
28-FEB-2019,18.8975,18.8975,17.065,18.2775,18.8975,-0.62,-3.28
01-MAR-2019,18.2775,18.2775,15.895,16.275,18.2775,-2.00,-10.96
05-MAR-2019,16.275,16.86,15.45,15.6575,16.275,-0.62,-3.79
06-MAR-2019,15.6575,15.735,14.2875,15.61,15.6575,-0.05,-0.30
07-MAR-2019,15.61,15.6875,14.3125,15.2925,15.61,-0.32,-2.03
08-MAR-2019,15.2925,15.4125,12.92,14.94,15.2925,-0.35,-2.31
11-MAR-2019,14.94,15.38,13.67,14.895,14.94,-0.04,-0.30
12-MAR-2019,14.895,15.1975,13.84,15.0975,14.895,0.20,1.36
13-MAR-2019,15.0975,15.595,12.3,15.2775,15.0975,0.18,1.19
14-MAR-2019,15.2775,15.5225,13.7625,15.15,15.2775,-0.13,-0.83
15-MAR-2019,15.15,16.3925,11.845,15.865,15.15,0.71,4.72
18-MAR-2019,15.865,17.1875,14.2675,16.9,15.865,1.03,6.52
19-MAR-2019,16.9,17.1775,14.55,16.4925,16.9,-0.41,-2.41
20-MAR-2019,16.4925,16.4925,14.485,16.0325,16.4925,-0.46,-2.79
22-MAR-2019,16.0325,16.805,12.675,16.275,16.0325,0.24,1.51
25-MAR-2019,16.275,17.0275,14.2575,16.6725,16.275,0.40,2.44
26-MAR-2019,16.6725,16.6725,15.5175,16.485,16.6725,-0.19,-1.12
27-MAR-2019,16.485,17.4225,14.545,17.0475,16.485,0.56,3.41
28-MAR-2019,17.0475,17.3325,15.75,16.6525,17.0475,-0.39,-2.32
29-MAR-2019,16.6525,17.43,16.2375,17.185,16.6525,0.53,3.20
