Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
05-JUN-2015,18.1225,18.375,17.6875,18.0875,18.1225,-0.04,-0.19
08-JUN-2015,18.0875,19.065,17.1575,18.885,18.0875,0.80,4.41
09-JUN-2015,18.885,19.1175,16.475,18.01,18.885,-0.88,-4.63
10-JUN-2015,18.01,18.02,16.7125,17.0775,18.01,-0.93,-5.18
11-JUN-2015,17.0775,17.95,15.9475,17.805,17.0775,0.73,4.26
12-JUN-2015,17.805,18.2075,16.075,17.4775,17.805,-0.33,-1.84
15-JUN-2015,17.4775,18.02,15.3475,17.525,17.4775,0.05,0.27
16-JUN-2015,17.525,17.855,14.0925,17.1675,17.525,-0.36,-2.04
17-JUN-2015,17.1675,17.1875,14.2975,16.7275,17.1675,-0.44,-2.56
18-JUN-2015,16.7275,16.7275,14.235,16.015,16.7275,-0.71,-4.26
19-JUN-2015,16.015,16.015,14.905,15.085,16.015,-0.93,-5.81
22-JUN-2015,15.085,15.7475,13.735,15.4875,15.085,0.40,2.67
23-JUN-2015,15.4875,16.5425,14.8275,15.0425,15.4875,-0.45,-2.87
24-JUN-2015,15.0425,16.61,14.945,15.915,15.0425,0.87,5.80
25-JUN-2015,15.915,16.7075,15.4775,15.93,15.915,0.02,0.09
26-JUN-2015,15.93,16.525,15.515,15.76,15.93,-0.17,-1.07
29-JUN-2015,15.76,18.775,15.76,17.2975,15.76,1.54,9.76
30-JUN-2015,17.2975,17.8375,16.7775,16.9275,17.2975,-0.37,-2.14
01-JUL-2015,16.9275,17.1,15.7175,15.845,16.9275,-1.08,-6.39
02-JUL-2015,15.845,16.0775,15.1625,15.5575,15.845,-0.29,-1.81
03-JUL-2015,15.5575,16.3875,14.785,16.305,15.5575,0.75,4.80
06-JUL-2015,16.305,17.045,15.89,16.0175,16.305,-0.29,-1.76
07-JUL-2015,16.0175,16.565,15.215,16.3075,16.0175,0.29,1.81
08-JUL-2015,16.3075,18.375,15.4425,17.79,16.3075,1.48,9.09
09-JUL-2015,17.79,18.075,16.2875,17.4375,17.79,-0.35,-1.98
10-JUL-2015,17.4375,17.6325,16.2375,17.07,17.4375,-0.37,-2.11
13-JUL-2015,17.07,17.7175,15.5725,16.2725,17.07,-0.80,-4.67
14-JUL-2015,16.2725,16.615,14.695,16.01,16.2725,-0.26,-1.61
15-JUL-2015,16.01,16.03,14.185,15.5675,16.01,-0.44,-2.76
16-JUL-2015,15.5675,15.5675,14.2975,14.7825,15.5675,-0.79,-5.04
17-JUL-2015,14.7825,15.135,13.285,14.8025,14.7825,0.02,0.14
20-JUL-2015,14.8025,15.6175,12.7325,14.96,14.8025,0.16,1.06
21-JUL-2015,14.96,15.3075,13.0125,15.0975,14.96,0.14,0.92
22-JUL-2015,15.0975,15.3525,13.5025,15.13,15.0975,0.03,0.22
23-JUL-2015,15.13,15.74,13.1,15.52,15.13,0.39,2.58
24-JUL-2015,15.52,15.93,12.07,15.4575,15.52,-0.06,-0.40
27-JUL-2015,15.4575,17.0525,12.925,16.37,15.4575,0.91,5.90
28-JUL-2015,16.37,16.57,15.5925,15.915,16.37,-0.46,-2.78
29-JUL-2015,15.915,16.34,14.13,15.8775,15.915,-0.04,-0.24
30-JUL-2015,15.8775,15.8775,14.66,15.325,15.8775,-0.55,-3.48
31-JUL-2015,15.325,15.58,14.5,14.57,15.325,-0.75,-4.93
03-AUG-2015,14.57,15.645,14.28,15.39,14.57,0.82,5.63
04-AUG-2015,15.39,15.695,14.28,14.83,15.39,-0.56,-3.64
05-AUG-2015,14.83,14.8825,13.6875,14.665,14.83,-0.17,-1.11
06-AUG-2015,14.665,15.0075,12.89,14.73,14.665,0.07,0.44
07-AUG-2015,14.73,15.065,13.17,14.91,14.73,0.18,1.22
10-AUG-2015,14.91,15.6225,14.2425,15.465,14.91,0.55,3.72
11-AUG-2015,15.465,16.0925,13.5525,15.8925,15.465,0.43,2.76
12-AUG-2015,15.8925,17.7175,14.785,17.445,15.8925,1.55,9.77
13-AUG-2015,17.445,17.445,16.245,17.0175,17.445,-0.43,-2.45
14-AUG-2015,17.0175,17.0175,15.135,16.02,17.0175,-1.00,-5.86
17-AUG-2015,16.02,17.2025,15.29,16.4625,16.02,0.44,2.76
18-AUG-2015,16.4625,16.6625,15.1,16.36,16.4625,-0.10,-0.62
19-AUG-2015,16.36,16.9925,14.9475,16.68,16.36,0.32,1.96
20-AUG-2015,16.68,17.205,15.465,16.975,16.68,0.30,1.77
21-AUG-2015,16.975,18.73,15.19,17.115,16.975,0.14,0.82
24-AUG-2015,17.115,30.6525,17.115,28.13,17.115,11.02,64.36
25-AUG-2015,28.13,35.57,26.0825,26.8475,28.13,-1.28,-4.56
26-AUG-2015,26.8475,29.05,23.53,25.515,26.8475,-1.33,-4.96
27-AUG-2015,25.515,25.515,21.515,22.0425,25.515,-3.47,-13.61
28-AUG-2015,22.0425,23.6725,19.8025,23.33,22.0425,1.29,5.84
31-AUG-2015,23.33,24.7375,22.6775,24.595,23.33,1.27,5.42
01-SEP-2015,24.595,30.4375,24.4425,28.7175,24.595,4.12,16.76
02-SEP-2015,28.7175,28.7175,26.375,26.65,28.7175,-2.07,-7.20
03-SEP-2015,26.65,26.65,23.7175,24.115,26.65,-2.54,-9.51
04-SEP-2015,24.115,27.2525,23.415,26.4225,24.115,2.31,9.57
07-SEP-2015,26.4225,26.825,24.5075,26.35,26.4225,-0.07,-0.27
08-SEP-2015,26.35,26.435,23.8375,24.5675,26.35,-1.78,-6.76
09-SEP-2015,24.5675,24.6575,21.3525,24.3,24.5675,-0.27,-1.09
10-SEP-2015,24.3,25.835,24.0175,24.745,24.3,0.45,1.83
11-SEP-2015,24.745,25.26,23.26,24.975,24.745,0.23,0.93
14-SEP-2015,24.975,25.265,23.455,24.32,24.975,-0.66,-2.62
15-SEP-2015,24.32,24.5575,22.695,23.7425,24.32,-0.58,-2.37
16-SEP-2015,23.7425,23.7425,21.6025,21.9975,23.7425,-1.75,-7.35
18-SEP-2015,21.9975,21.9975,17.8775,18.2925,21.9975,-3.70,-16.84
21-SEP-2015,18.2925,18.92,16.9925,18.1775,18.2925,-0.12,-0.63
22-SEP-2015,18.1775,21.2475,17.2125,20.345,18.1775,2.17,11.92
23-SEP-2015,20.345,22.19,19.77,20.6875,20.345,0.34,1.68
24-SEP-2015,20.6875,21.5675,19.3825,20.8825,20.6875,0.20,0.94
28-SEP-2015,20.8825,22.2375,20.77,21.6675,20.8825,0.79,3.76
29-SEP-2015,21.6675,23.6325,20.4425,21.57,21.6675,-0.10,-0.45
30-SEP-2015,21.57,21.57,19.3725,19.625,21.57,-1.95,-9.02
01-OCT-2015,19.625,20.11,18.235,19.235,19.625,-0.39,-1.99
05-OCT-2015,19.235,19.4575,18.0625,19.1275,19.235,-0.11,-0.56
06-OCT-2015,19.1275,19.9,17.385,19.305,19.1275,0.18,0.93
07-OCT-2015,19.305,19.7375,17.8975,19.3375,19.305,0.03,0.17
08-OCT-2015,19.3375,19.93,17.3525,19.5625,19.3375,0.23,1.16
09-OCT-2015,19.5625,19.685,17.685,18.925,19.5625,-0.64,-3.26
12-OCT-2015,18.925,19.985,17.185,19.1225,18.925,0.20,1.04
13-OCT-2015,19.1225,19.22,17.8475,18.015,19.1225,-1.11,-5.79
14-OCT-2015,18.015,18.28,15.7575,17.72,18.015,-0.30,-1.64
15-OCT-2015,17.72,17.72,14.855,17.17,17.72,-0.55,-3.10
16-OCT-2015,17.17,17.1825,14.03,16.275,17.17,-0.90,-5.21
19-OCT-2015,16.275,17.0725,15.3025,16.8775,16.275,0.60,3.70
20-OCT-2015,16.8775,17.175,14.525,16.995,16.8775,0.12,0.70
21-OCT-2015,16.995,17.425,13.6625,16.6225,16.995,-0.37,-2.19
23-OCT-2015,16.6225,16.6225,14.65,16.1925,16.6225,-0.43,-2.59
26-OCT-2015,16.1925,17.8225,15.005,17.23,16.1925,1.04,6.41
27-OCT-2015,17.23,17.295,15.995,16.535,17.23,-0.70,-4.03
28-OCT-2015,16.535,17.4775,15.555,17.04,16.535,0.50,3.05
29-OCT-2015,17.04,17.9475,14.7175,17.5825,17.04,0.54,3.18
30-OCT-2015,17.5825,18.325,16.8825,17.88,17.5825,0.30,1.69
02-NOV-2015,17.88,20.13,17.3775,19.4775,17.88,1.60,8.93
03-NOV-2015,19.4775,19.9575,18.07,19.555,19.4775,0.08,0.40
04-NOV-2015,19.555,19.6325,17.95,19.355,19.555,-0.20,-1.02
05-NOV-2015,19.355,19.7375,18.34,19.2925,19.355,-0.06,-0.32
06-NOV-2015,19.2925,19.5875,16.615,19.4725,19.2925,0.18,0.93
09-NOV-2015,19.4725,19.4725,15.99,17.04,19.4725,-2.43,-12.49
10-NOV-2015,17.04,17.0625,15.2975,16.825,17.04,-0.21,-1.26
11-NOV-2015,16.825,16.9475,14.5325,16.905,16.825,0.08,0.48
13-NOV-2015,16.905,17.7225,15.795,17.6525,16.905,0.75,4.42
16-NOV-2015,17.6525,18.6075,15.2875,17.8775,17.6525,0.23,1.27
17-NOV-2015,17.8775,17.8775,15.6225,16.9725,17.8775,-0.91,-5.06
18-NOV-2015,16.9725,17.75,14.9025,17.415,16.9725,0.44,2.61
19-NOV-2015,17.415,17.415,14.42,15.84,17.415,-1.57,-9.04
20-NOV-2015,15.84,16.1375,13.83,15.8975,15.84,0.06,0.36
23-NOV-2015,15.8975,17.555,15.775,17.075,15.8975,1.18,7.41
24-NOV-2015,17.075,17.075,15.6525,16.245,17.075,-0.83,-4.86
26-NOV-2015,16.245,16.785,15.085,16.6875,16.245,0.44,2.72
27-NOV-2015,16.6875,16.98,16.17,16.73,16.6875,0.04,0.25
30-NOV-2015,16.73,17.235,15.8525,16.43,16.73,-0.30,-1.79
01-DEC-2015,16.43,16.43,15.525,15.635,16.43,-0.79,-4.84
02-DEC-2015,15.635,15.9825,14.725,15.4875,15.635,-0.15,-0.94
03-DEC-2015,15.4875,16.155,15.1175,16.055,15.4875,0.57,3.66
04-DEC-2015,16.055,16.55,15.5625,16.085,16.055,0.03,0.19
07-DEC-2015,16.085,16.3625,15.79,15.865,16.085,-0.22,-1.37
08-DEC-2015,15.865,16.2425,15.47,15.9725,15.865,0.11,0.68
09-DEC-2015,15.9725,16.9175,15.37,16.725,15.9725,0.75,4.71
10-DEC-2015,16.725,16.725,15.4625,16.2925,16.725,-0.43,-2.59
11-DEC-2015,16.2925,17.77,15.0375,17.1825,16.2925,0.89,5.46
14-DEC-2015,17.1825,18.365,16.46,17.7975,17.1825,0.61,3.58
15-DEC-2015,17.7975,18.355,16.1125,17.3425,17.7975,-0.45,-2.56
16-DEC-2015,17.3425,17.3425,14.905,16.7275,17.3425,-0.62,-3.55
17-DEC-2015,16.7275,16.7275,14.0225,14.215,16.7275,-2.51,-15.02
18-DEC-2015,14.215,14.705,13.0375,14.4925,14.215,0.28,1.95
21-DEC-2015,14.4925,14.9775,12.98,14.225,14.4925,-0.27,-1.85
22-DEC-2015,14.225,14.605,12.225,14.4825,14.225,0.26,1.81
23-DEC-2015,14.4825,14.4825,12.625,13.6525,14.4825,-0.83,-5.73
24-DEC-2015,13.6525,13.94,11.2025,13.745,13.6525,0.09,0.68
28-DEC-2015,13.745,14.525,10.375,14.4025,13.745,0.66,4.78
29-DEC-2015,14.4025,14.71,13.3325,14.235,14.4025,-0.17,-1.16
30-DEC-2015,14.235,14.495,12.7825,14.35,14.235,0.12,0.81
31-DEC-2015,14.35,14.4875,12.9825,13.87,14.35,-0.48,-3.34
01-JAN-2016,13.87,14.3475,13.105,14.26,13.87,0.39,2.81
04-JAN-2016,14.26,17.1025,14.03,16.835,14.26,2.58,18.06
05-JAN-2016,16.835,16.835,15.5675,16.7025,16.835,-0.13,-0.79
06-JAN-2016,16.7025,17.1625,15.6075,16.5525,16.7025,-0.15,-0.90
07-JAN-2016,16.5525,19.255,16.49,18.96,16.5525,2.41,14.54
08-JAN-2016,18.96,18.96,16.8725,17.7975,18.96,-1.16,-6.13
11-JAN-2016,17.7975,19.2025,17.7975,18.69,17.7975,0.89,5.01
12-JAN-2016,18.69,19.1875,17.15,18.7125,18.69,0.02,0.12
13-JAN-2016,18.7125,19.6625,17.5225,18.3525,18.7125,-0.36,-1.92
14-JAN-2016,18.3525,19.7875,16.465,18.605,18.3525,0.25,1.38
15-JAN-2016,18.605,19.69,15.6725,19.415,18.605,0.81,4.35
18-JAN-2016,19.415,20.54,18.1025,20.225,19.415,0.81,4.17
19-JAN-2016,20.225,20.225,17.93,18.43,20.225,-1.80,-8.88
20-JAN-2016,18.43,22.1075,17.1875,20.965,18.43,2.54,13.75
21-JAN-2016,20.965,21.6925,17.8525,20.8125,20.965,-0.15,-0.73
22-JAN-2016,20.8125,20.8125,17.1175,18.82,20.8125,-1.99,-9.57
25-JAN-2016,18.82,19.1475,17.2125,18.265,18.82,-0.55,-2.95
27-JAN-2016,18.265,19.27,17.935,19.0575,18.265,0.79,4.34
28-JAN-2016,19.0575,19.0575,17.2575,17.9,19.0575,-1.16,-6.07
29-JAN-2016,17.9,18.8,17.075,17.24,17.9,-0.66,-3.69
01-FEB-2016,17.24,18.1725,17.125,17.89,17.24,0.65,3.77
02-FEB-2016,17.89,18.35,16.4875,18.035,17.89,0.14,0.81
03-FEB-2016,18.035,18.94,18.015,18.5875,18.035,0.55,3.06
04-FEB-2016,18.5875,18.6525,17.325,18.2075,18.5875,-0.38,-2.04
05-FEB-2016,18.2075,18.3275,16.5425,18.115,18.2075,-0.09,-0.51
08-FEB-2016,18.115,20.4525,17.36,20.2575,18.115,2.14,11.83
09-FEB-2016,20.2575,22.0325,20.2475,21.7275,20.2575,1.47,7.26
10-FEB-2016,21.7275,23.095,21.435,22.465,21.7275,0.74,3.39
11-FEB-2016,22.465,26.87,22.11,25.965,22.465,3.50,15.58
12-FEB-2016,25.965,25.97,24.0075,24.6725,25.965,-1.29,-4.98
15-FEB-2016,24.6725,24.6725,21.7975,22.375,24.6725,-2.30,-9.31
16-FEB-2016,22.375,23.33,17.32,23.04,22.375,0.66,2.97
17-FEB-2016,23.04,23.805,20.6375,21.8325,23.04,-1.21,-5.24
18-FEB-2016,21.8325,22.3,19.79,21.485,21.8325,-0.35,-1.59
19-FEB-2016,21.485,21.6625,17.6975,20.915,21.485,-0.57,-2.65
22-FEB-2016,20.915,21.8625,17.4075,21.02,20.915,0.11,0.50
23-FEB-2016,21.02,24.64,21.02,23.8375,21.02,2.82,13.40
24-FEB-2016,23.8375,24.815,22.1275,22.955,23.8375,-0.88,-3.70
25-FEB-2016,22.955,23.4875,22.1975,22.745,22.955,-0.21,-0.91
26-FEB-2016,22.745,23.145,21.19,21.865,22.745,-0.88,-3.87
29-FEB-2016,21.865,22.405,19.355,20.1575,21.865,-1.71,-7.81
01-MAR-2016,20.1575,20.1575,18.4025,18.6725,20.1575,-1.48,-7.37
02-MAR-2016,18.6725,19.2,17.495,18.99,18.6725,0.32,1.70
03-MAR-2016,18.99,19.02,17.9075,18.04,18.99,-0.95,-5.00
04-MAR-2016,18.04,18.315,17.2,17.8825,18.04,-0.16,-0.87
08-MAR-2016,17.8825,18.975,17.41,18.465,17.8825,0.58,3.26
09-MAR-2016,18.465,18.675,17.315,17.505,18.465,-0.96,-5.20
10-MAR-2016,17.505,18.24,16.2675,17.895,17.505,0.39,2.23
11-MAR-2016,17.895,17.895,16.0325,17.0975,17.895,-0.80,-4.46
14-MAR-2016,17.0975,17.4,15.585,17.1025,17.0975,0.00,0.03
15-MAR-2016,17.1025,17.84,15.23,17.5975,17.1025,0.50,2.89
16-MAR-2016,17.5975,17.88,14.5975,17.115,17.5975,-0.48,-2.74
17-MAR-2016,17.115,17.275,15.5575,16.84,17.115,-0.27,-1.61
18-MAR-2016,16.84,16.8675,14.9,16.3825,16.84,-0.46,-2.72
21-MAR-2016,16.3825,17.11,14.8325,16.3325,16.3825,-0.05,-0.31
22-MAR-2016,16.3325,16.8625,13.695,16.43,16.3325,0.10,0.60
23-MAR-2016,16.43,16.87,13.9475,16.345,16.43,-0.09,-0.52
28-MAR-2016,16.345,18.57,15.1825,17.485,16.345,1.14,6.97
29-MAR-2016,17.485,18.04,16.805,17.6375,17.485,0.15,0.87
30-MAR-2016,17.6375,17.6375,16.57,16.8075,17.6375,-0.83,-4.71
31-MAR-2016,16.8075,16.885,15.4975,16.5825,16.8075,-0.23,-1.34
