path                           ,k1                 ,k2                  ,k3                  ,k4                  ,k5                 ,k6                  ,k7                   ,k8                 ,k9                  ,k10
ABGSHIP_2013_MDA.txt.json      ,2.1947200298309326 ,1.9395110607147217  ,2.259199380874634   ,0.0                 ,0.0                ,1.5438024997711182  ,0.0                  ,0.0                ,0.0                 ,2.072190046310425
ADHUNIK_2015_MDA.txt.json      ,2.505185842514038  ,1.323061466217041   ,0.8588176369667053  ,0.0                 ,0.0                ,2.2148001194000244  ,0.0                  ,0.0                ,0.0                 ,1.167353868484497
ADHUNIK_2016_MDA.txt.json      ,2.630084753036499  ,1.9508624076843262  ,0.5999960899353027  ,0.0                 ,0.0                ,1.6845051050186157  ,0.5355086326599121   ,0.0                ,0.0                 ,0.31928783655166626
ADHUNIK_2017_MDA.txt.json      ,2.578533411026001  ,2.667107582092285   ,0.31668785214424133 ,0.0                 ,0.0                ,1.281665563583374   ,0.34533774852752686  ,0.0                ,0.0                 ,0.70902019739151
ANGIND_2013_MDA.txt.json       ,2.599585771560669  ,2.0105583667755127  ,1.932110071182251   ,0.0                 ,0.0                ,1.404052495956421   ,0.0                  ,0.0                ,0.0                 ,1.592508316040039
ANGIND_2015_MDA.txt.json       ,1.8468496799468994 ,2.6101863384246826  ,1.2344911098480225  ,0.0                 ,0.0                ,0.0                 ,0.0                  ,0.0                ,0.0                 ,0.9515361189842224
ANGIND_2016_MDA.txt.json       ,0.0                ,0.0                 ,1.8386437892913818  ,0.01578585058450699 ,0.0                ,0.0                 ,0.0                  ,0.0                ,0.0                 ,2.5042338371276855
ANGIND_2017_MDA.txt.json       ,2.4197537899017334 ,1.3538522720336914  ,2.135977029800415   ,0.0                 ,0.0                ,1.7008274793624878  ,0.0                  ,0.0                ,0.0                 ,1.6040441989898682
ASHAPURMIN_2017_MDA.txt.json   ,2.1919949054718018 ,0.0                 ,2.2680625915527344  ,0.0                 ,0.0                ,2.1536006927490234  ,0.0                  ,0.0                ,0.0                 ,1.6527365446090698
ASHAPURMIN_2018_MDA.txt.json   ,2.555366277694702  ,2.1610305309295654  ,1.3176193237304688  ,0.0                 ,0.0                ,1.3491828441619873  ,0.4052743911743164   ,0.0                ,0.0                 ,0.979167103767395
ASHAPURMIN_2019_MDA.txt.json   ,2.9495339393615723 ,1.9780685901641846  ,2.056518077850342   ,0.0                 ,0.0                ,1.5619510412216187  ,0.03282518684864044  ,0.0                ,0.0                 ,1.4361848831176758
BAFNAPH_2017_MDA.txt.json      ,2.907071828842163  ,1.5827893018722534  ,2.4133877754211426  ,0.0                 ,0.0                ,1.7737784385681152  ,0.0                  ,0.0                ,0.0                 ,1.9529352188110352
BAFNAPH_2018_MDA.txt.json      ,2.9090301990509033 ,1.941026210784912   ,2.6776883602142334  ,0.0                 ,0.0                ,1.2522670030593872  ,0.0                  ,0.0                ,0.0                 ,1.8875229358673096
BAFNAPH_2019_MDA.txt.json      ,3.0464928150177    ,1.672703742980957   ,2.238661527633667   ,0.0                 ,0.0                ,1.4153854846954346  ,0.0                  ,0.0                ,0.0                 ,1.574275016784668
BAFNAPH_2020_MDA.txt.json      ,2.5142428874969482 ,0.0                 ,2.1074230670928955  ,0.0                 ,0.0                ,1.7002794742584229  ,0.0                  ,0.0                ,0.0                 ,2.1262292861938477
BHUSANSTL_2016_MDA.txt.json    ,0.0                ,0.0                 ,2.1318888664245605  ,0.0                 ,0.0                ,0.0                 ,0.0                  ,0.0                ,0.0                 ,2.0926902294158936
CANDC_2016_MDA.txt.json        ,2.7752416133880615 ,1.6723911762237549  ,1.8473201990127563  ,0.0                 ,0.0                ,1.7475130558013916  ,0.33976614475250244  ,0.0                ,0.0                 ,1.7816417217254639
CANDC_symbol_2017_MDA.txt.json ,2.7315666675567627 ,2.4949233531951904  ,1.5946975946426392  ,0.0                 ,0.0                ,1.2246290445327759  ,0.2600083351135254   ,0.0                ,0.0                 ,1.4877359867095947
EASUNREYRL_2011_MDA.txt.json   ,2.8232433795928955 ,1.9296178817749023  ,2.3704030513763428  ,0.0                 ,0.0                ,1.2311257123947144  ,0.0                  ,0.0                ,0.0                 ,1.6553239822387695
EASUNREYRL_2012_MDA.txt.json   ,2.5674712657928467 ,0.04091376066207886 ,2.2410404682159424  ,0.0                 ,0.0                ,2.1558263301849365  ,0.0                  ,0.0                ,0.0                 ,1.8711175918579102
EASUNREYRL_2013_MDA.txt.json   ,2.5186259746551514 ,0.0                 ,2.0698108673095703  ,0.0                 ,0.0                ,1.6733582019805908  ,0.0                  ,0.0                ,0.0                 ,1.6526398658752441
EASUNREYRL_2014_MDA.txt.json   ,2.90671706199646   ,0.05357295274734497 ,2.526510715484619   ,0.0                 ,0.0                ,2.3300607204437256  ,0.0                  ,0.0                ,0.0                 ,2.0396206378936768
EASUNREYRL_2015_MDA.txt.json   ,3.122241973876953  ,2.098053216934204   ,2.1946780681610107  ,0.0                 ,0.0                ,1.4898706674575806  ,0.04760049283504486  ,0.0                ,0.0                 ,1.7998967170715332
EASUNREYRL_2016_MDA.txt.json   ,2.8883938789367676 ,1.7506206035614014  ,2.5969982147216797  ,0.0                 ,0.0                ,1.399975061416626   ,0.0                  ,0.0                ,0.0                 ,1.775691270828247
EASUNREYRL_2017_MDA.txt.json   ,2.6291439533233643 ,0.48280179500579834 ,2.394024610519409   ,0.0                 ,0.0                ,1.863283395767212   ,0.0                  ,0.0                ,0.0                 ,2.060337543487549
