path,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10
ABGSHIP_2013_MDA.txt.json,1.430596947669983,0.6901927590370178,2.184260606765747,0.0,3.1126351356506348,3.1250572204589844,0.0,3.1044886112213135,0.0,3.03886079788208
ADHUNIK_2015_MDA.txt.json,0.9014751315116882,0.2331373393535614,1.9624300003051758,0.0,3.4672436714172363,2.2446706295013428,0.0,2.6008431911468506,0.0,1.8322227001190186
ADHUNIK_2016_MDA.txt.json,2.5120062828063965,2.7171378135681152,0.9316197037696838,0.0,2.6280057430267334,1.9835970401763916,0.0,2.238497734069824,0.0,2.761979579925537
ADHUNIK_2017_MDA.txt.json,1.2503437995910645,0.24092566967010498,2.5641326904296875,0.0,4.1504926681518555,2.5951950550079346,0.0,3.0813887119293213,0.0,2.330174207687378
ANGIND_2013_MDA.txt.json,1.9030107259750366,2.762850522994995,0.6913360357284546,0.0,2.2577524185180664,1.8185052871704102,0.0,2.583300828933716,0.0,2.7433719635009766
ANGIND_2015_MDA.txt.json,2.0399017333984375,3.004340887069702,1.1274197101593018,0.0,2.504601240158081,2.097891092300415,0.0,2.4796478748321533,0.0,2.616173267364502
ANGIND_2016_MDA.txt.json,1.4283891916275024,0.9437896609306335,1.1106549501419067,0.0,1.2376925945281982,2.0968003273010254,0.0,1.765262246131897,0.0,2.455986499786377
ANGIND_2017_MDA.txt.json,1.2926560640335083,0.952548086643219,2.126645088195801,0.0,3.2361032962799072,2.3301942348480225,0.0,3.3227696418762207,0.0,3.177189826965332
ASHAPURMIN_2017_MDA.txt.json,1.8527061939239502,2.2302308082580566,0.9048051834106445,0.0,1.7558048963546753,2.0229222774505615,0.0,2.06846284866333,0.0,2.6335678100585938
ASHAPURMIN_2018_MDA.txt.json,2.6951680183410645,3.504486560821533,0.8631786108016968,0.0,1.8661837577819824,1.7998625040054321,0.0,2.1228418350219727,0.0,3.2592153549194336
ASHAPURMIN_2019_MDA.txt.json,1.5515185594558716,2.0114545822143555,1.002734899520874,0.0,1.911550760269165,1.9718760251998901,0.0,2.392634630203247,0.0,2.693934917449951
BAFNAPH_2017_MDA.txt.json,2.085224151611328,1.3862028121948242,1.81480073928833,0.0,2.1389644145965576,2.277101755142212,0.0,2.7584803104400635,0.0,3.3180270195007324
BAFNAPH_2018_MDA.txt.json,1.8814607858657837,1.844804286956787,1.926570177078247,0.0,2.362914562225342,2.1744699478149414,0.0,2.876136302947998,0.0,3.1848695278167725
BAFNAPH_2019_MDA.txt.json,2.026013135910034,2.220021963119507,1.014734148979187,0.0,1.6079901456832886,1.5841480493545532,0.0,1.8207660913467407,0.0,2.3881583213806152
BAFNAPH_2020_MDA.txt.json,1.9777776002883911,2.0768911838531494,1.3615953922271729,0.0,1.964406132698059,1.432116150856018,0.0,2.2954142093658447,0.0,2.6396422386169434
BHUSANSTL_2016_MDA.txt.json,0.0,0.0,1.3311465978622437,0.0,2.8782238960266113,2.223632574081421,0.0,2.2957160472869873,0.0,1.520747184753418
CANDC_2016_MDA.txt.json,3.14375901222229,3.9740817546844482,1.3195347785949707,0.0,2.7054858207702637,1.9031232595443726,0.0,2.9113385677337646,0.0,3.5442001819610596
CANDC_symbol_2017_MDA.txt.json,2.1491847038269043,2.3656437397003174,1.6113269329071045,0.0,2.6537623405456543,1.9550673961639404,0.0,2.737103223800659,0.0,3.1338696479797363
EASUNREYRL_2011_MDA.txt.json,2.545727491378784,2.0698955059051514,1.2436305284500122,0.0,2.61478853225708,2.483848810195923,0.0,2.589973211288452,0.0,3.3462324142456055
EASUNREYRL_2012_MDA.txt.json,2.4145889282226562,3.188873529434204,0.20459270477294922,0.0,1.2827916145324707,1.3585408926010132,0.0,2.0437800884246826,0.0,3.105281352996826
EASUNREYRL_2013_MDA.txt.json,0.0,0.0,0.8311616778373718,0.0,1.04681396484375,0.9821121096611023,0.15077243745326996,0.9732146263122559,0.0,0.7623116374015808
EASUNREYRL_2014_MDA.txt.json,1.2292550802230835,0.46012091636657715,2.260347604751587,0.0,3.297677993774414,3.0034878253936768,0.0,2.510772943496704,0.0,1.9041447639465332
EASUNREYRL_2015_MDA.txt.json,2.16385817527771,2.27040958404541,1.8529863357543945,0.0,2.7627124786376953,1.8726574182510376,0.0,2.8037846088409424,0.0,3.047689199447632
EASUNREYRL_2016_MDA.txt.json,2.9336211681365967,2.7698118686676025,1.5416021347045898,0.0,2.9360804557800293,1.9358975887298584,0.0,2.962509870529175,0.0,3.1482269763946533
EASUNREYRL_2017_MDA.txt.json,3.069014310836792,3.1519534587860107,0.7072919011116028,0.0,1.2027615308761597,1.9568233489990234,0.0,1.6478439569473267,0.0,3.0150699615478516
EASUNREYRL_2018_MDA.txt.json,2.075774908065796,1.8756749629974365,1.7106287479400635,0.0,3.022057056427002,2.2778284549713135,0.0,2.8440520763397217,0.0,3.008000612258911
EDL_2016_MDA.txt.json,1.7374720573425293,2.2359859943389893,0.40179067850112915,0.0,2.170924663543701,0.8996490836143494,0.0,1.7216523885726929,0.0,1.7067649364471436
EDL_2017_MDA.txt.json,0.6577371954917908,0.0,2.226889133453369,0.0,2.776441812515259,2.4542391300201416,0.0,2.9458677768707275,0.0,2.5378079414367676
EDL_2018_MDA.txt.json,0.0,0.0,1.879646897315979,0.0,2.819174289703369,1.449139952659607,0.0,1.7872272729873657,0.0,0.6210346817970276
GALLANT_2016_MDA.txt.json,1.204241156578064,0.6894139647483826,1.774674654006958,0.0,2.6640429496765137,1.9832875728607178,0.0,2.1706323623657227,0.0,1.9484260082244873
