,Folder_name,Feature_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,Label,Bankruptcy,path,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
51,Advanced Enzyme Tech Ltd.,2020,5.85,4.62,1.27683789603199,0.02,0.0664411767711345,0.0801061388410786,45.36,2.47627085812325,1.22190552619199,1.22190552619199,29.96,0.368182195533663,0.0664411767711345,0.322263210063253,0.45945780239319,0.171181573864971,0.368182195533663,0.211064673363239,0.211064673363239,0.084834612358345,1.27683789603199,0.0391103336248906,0.221462766693416,-0.0183934355872104,0.179926391233361,0.11358968332635,0.11358968332635,0.183075995544701,0.453694525909197,1.22862993607659,13.8200553675792,5.18,19.94,0.134975994202373,1.26754228139618,3.46462626884035,0.259692201279612,7.80361640878013,1.04253258433184,0.918220741664197,0.358631119649298,0.0,4.61950169178714,3.42200431810003,0.0664411767711345,-15.3116460637605,3.55748470672903,1.13084480780263,0.0778703268118548,0.0531903856130036,0.388704386834387,0.0664411767711345,0.253765418397437,1.23085204552445,0.584922634041022,0.363559859357888,0.0749553288373969,0.047148506555216,0.632565534070321,0.276381806848489,0.402156736183756,1.1458604179218,3.729505735,8.0,6.894875427,3.871436941,0,0,ADVENZYM_2019_MDA.txt.json,-0.284610932269144,1.4833530558380896,-0.1822684012369882,-0.0652572546516424,-1.3419967552801402,-2.593909543856073,-0.9222420017133126,-1.0968455248002975,0.2878819565702206,-0.3432843603076823,0.3982711980151627,-0.5066557989741811,0.3789886775951534,0.9605193991532648,-0.7706733785270211,0.7918377588618477,-0.6522524188659091,-0.8225754186725415,0.5723835406772512,-0.4216649678140629,-0.221933466335546,0.2667006981623896,-0.1688838562580819,-0.3519717896967862,-0.4990388701359566,-1.3110180805460077,-0.290202699049184,-0.5519649622262575,-0.3320412710467931,0.0298722820079031,25.511967871485943,26.3984437751004,23.216696787148592,25.516385542168678,25.699317269076307,-0.183574297188755,-0.352289156626506
52,Advanced Enzyme Tech Ltd.,2021,7.64,6.25,2.92732386027235,0.02,0.0586117449053068,0.0696044845842416,43.53,2.57811970774665,1.21074660086127,1.21074660086127,30.18,0.366429573716553,0.0586117449053068,0.389105294663693,0.443049615241135,0.151005925373263,0.366429573716553,0.276818169987941,0.276818169987941,0.171575559353501,2.92732386027235,0.147528760119301,0.227125368945662,-0.112963814448194,0.163448976629409,0.105763141228625,0.105763141228625,0.1825067018314,0.435371788976897,1.21410944984758,15.6718472468916,4.58,19.53,0.218323508842042,1.33614961857107,3.98579040852575,0.261244130544452,8.45508982035928,1.03711230464024,0.918554313029748,0.347254634891165,0.0,6.24911190053286,4.23320482323025,0.0586117449053068,-23.1179921773142,3.62185218603888,1.39679227654936,-0.183529297914549,0.0527280841320967,0.447717039569,0.0586117449053068,0.209315288399366,1.38957963291888,0.554179312607661,0.435125538437657,0.0655438705421242,0.0471513963233189,0.666389184869472,0.260542913409735,0.390389028985917,0.921584803014425,6.623436776,5.98,4.203910403,-5.83105322,0,0,ADVENZYM_2020_MDA.txt.json,0.4676031510479267,0.4293147990080681,0.5187260960438458,0.0977542966974882,-0.6601759907592563,-0.3103100535344803,-0.576023474924612,-0.8650751701501735,0.2918761420162618,-0.3123104381249044,-0.6343575573120492,-0.6851877098964461,-0.1009277925261634,-0.6460175401955328,-0.243989895122054,-1.4209697793559195,-1.1530307027251427,-0.1480386706584681,-0.293680026835041,-0.4577645392677886,-0.6434169271980097,-1.2512098713456237,-0.1617537734931984,-1.1679386565797591,0.7675087205326083,1.5218461296594117,1.2718010248775116,0.6373679836761365,-1.273362779456985,1.2013939780525174,17.84173387096774,18.66243951612903,16.37944556451613,17.841391129032257,17.84173387096774,-0.0003629032258064,0.163991935483871
53,Advanced Enzyme Tech Ltd.,2022,10.0,8.0,4.52879841112214,0.01,0.0476645024889358,0.0661323237999467,0.32,2.84779027627429,1.24464630300748,1.24464630300748,23.38,0.291335247329034,0.0476645024889358,0.42916985508161,0.42268521075094,0.0906745765653472,0.291335247329034,0.296289868334897,0.296289868334897,0.21586292313882,4.52879841112214,0.223618921601058,0.284557819927519,-0.168198420649884,0.142184779027627,0.10036209875277,0.10036209875277,0.134938979654625,0.417620561529177,1.24577587424106,18.9786494538232,8.41,14.31,0.142635658914728,0.961248231410155,3.6132075471698,0.191434509246836,8.96392076717497,1.02042641314067,0.904607884128399,0.314481583452323,0.0,8.00264812975836,4.7511397578997,0.0476645024889358,-48.7442396313364,3.78588272284232,1.60900298719351,-0.344542758977738,0.0585764519155727,0.476834357570546,0.0476645024889358,0.22227124002794,2.00132406487917,0.474925326206571,0.477047325914818,0.0529818746218399,0.052697596263835,0.450034270047978,0.287746231096315,0.370579668436979,0.781110988566596,5.131407472,7.33,0.1472360633,9.050277908,0,0,ADVENZYM_2021_MDA.txt.json,-0.4950692313474912,-1.1933362152570326,0.0182017417597664,-0.9304363965540304,-0.4040681877220951,-0.3591894574756741,0.3097339581012815,-0.6128311794983026,-0.7322228101467386,0.9039257628089472,-1.0096457326914052,0.8550985782834482,-1.11419326438667,-0.3809000616902265,1.543218034021112,0.1093379934044633,0.3782117221648422,0.9554384140322588,-0.3063455631699742,1.3684381882204204,-0.2262282498271583,1.9813098867955592,-0.8909145864304309,0.9128007387011174,-0.3518955238920725,-3.890450668283896,-2.161404049380725,-1.10505642873011,1.3228624583011128,-1.3372242842430846,17.515020080321285,18.25280120481928,16.315763052208837,17.484397590361446,17.515020080321285,-0.0303212851405622,-0.0748192771084337
54,Advanced Enzyme Tech Ltd.,2023,9.31,7.71,1.59017661467062,0.01,0.0545556844955515,0.0639691163854732,0.34,3.15975844729545,1.26974951830443,1.26974951830443,19.21,0.24406692043799,0.0545556844955515,0.453310827443119,0.398136230966698,0.108478390828849,0.24406692043799,0.339627949502408,0.339627949502408,0.0867531736821746,1.59017661467062,0.0247600612952656,0.291343578175666,-0.032197489186623,0.182268903613891,0.0968315926433871,0.0968315926433871,0.101592995041671,0.38023701515631,1.27036044926923,16.7314683511666,10.58,10.92,-0.316332950886413,1.01946542707728,2.33298955781874,0.140923709477717,9.32720801859384,1.05244607359368,0.912796708513556,0.290375215388402,0.0,7.71071290447338,5.24484311446833,0.0545556844955515,-23.3221326164874,3.65964555490993,1.84312267657992,0.0336716950984539,0.0468084443648426,0.507866511938671,0.0545556844955515,0.192369752071244,1.59842722702075,0.563407902382335,0.501911740657389,0.0604047750687214,0.0422759081478355,0.281614647566644,0.296543235925027,0.327909019462808,0.660284854314705,6.699034141,10.05,0.2298150623,7.002951544,0,0,ADVENZYM_2022_MDA.txt.json,-0.2694521246687199,-1.1993560488255717,0.1643075975599653,-0.6799391169368465,0.4084521861179899,-0.3828940304736507,0.139311116089664,-0.4075050373195084,-0.4121389611473672,0.7354555519764218,-1.9436966232029549,0.8984916508224633,-0.0881513038955149,0.4052291505137494,0.2729294795335279,-0.3621934542625431,-0.0988889816165764,0.7038402177729324,-1.445726315232507,-0.2179042992830616,0.9255705996143744,-0.3160115680874739,-0.4744476209996126,-0.0098529437515243,-0.0897786489434667,-0.9313715168365828,-0.6186853632518055,-1.1934360815529108,-0.0088508350735733,-0.1054284268520877,12.444786585365856,12.918302845528457,11.716026422764228,12.44436991869919,12.444786585365856,-0.0004878048780487,0.0668292682926829
55,Affle (India) Ltd.,2020,1.79,1.79,0.976602316602316,0.28,0.322187391152908,0.448154657293497,83.04,0.91391236255669,1.08904042546249,-0.164768834219713,19.62,0.213775327090606,0.322187391152908,0.25526197939991,0.845573966263621,0.606234761407175,0.213775327090606,0.314648952579987,0.314648952579987,0.314648952579987,0.976602316602316,0.0,0.0,0.0075384385729213,0.42252602042481,0.429890033338309,0.429890033338309,0.197094093645817,0.830422451112106,1.08904042546249,3.10378378378378,0.0,29.6,0.146743363892384,0.415822674923317,0.717606177606177,0.405542221252454,1.32617628334973,1.13253287219811,1.0,0.830422451112106,1.11198564731755,1.79227799227799,1.34324903061519,0.322187391152908,-2.5258493353028,0.740378494125817,1.80316344463971,0.15113054259519,0.18891555749509,0.577449370552818,0.322187391152908,0.0,0.0,0.749464668094218,0.447741653938468,0.565132009600698,0.1077026421854,0.280567811241127,0.648479872617803,0.762526745285365,2.98723196881091,3.729505735,8.0,6.894875427,3.871436941,0,0,ADVENZYM_2023_MDA.txt.json,-1.1306567281961024,-0.9610182624222352,-0.6891504816329439,-1.2017969843034906,0.6787317430941413,1.366919779242239,0.7763418158212726,0.4800087091253197,-1.4103170143067785,1.2023589159945176,0.9353055319578064,-1.119853606560712,-0.2315128680625451,0.5435116557201316,-0.4437486512174649,1.053040758346185,-0.7991810949162259,-0.5898373810201792,1.2710621294962003,-0.2347573070440381,0.1527013480899722,-0.7482736447976513,0.4683881930256065,-0.7909363265955849,-0.8136471104237936,0.5303589549019709,0.0651643732190417,-0.5975835345881477,-0.4960504346088705,0.124900147054287,25.511967871485943,26.3984437751004,23.216696787148592,25.516385542168678,25.699317269076307,-0.183574297188755,-0.352289156626506
56,Affle (India) Ltd.,2022,2.2,2.2,1.41009375437287,0.13,0.234703596255952,0.212757464473894,0.45,1.3546872538207,1.13613780788824,-0.290110813507693,19.89,0.22601754109553,0.234703596255952,0.281443976134435,0.631304395423942,0.58806721769117,0.22601754109553,0.330954075209371,0.330954075209371,0.330954075209371,1.41009375437287,0.0,0.0,-0.0962504789534183,0.450375505488157,0.3544528983524,0.3544528983524,0.134260222234386,0.592074005145328,1.13613780788824,4.26069312934372,0.0,18.04,0.246999981509901,0.318091267083622,0.642240776155604,0.23350150506635,1.82124932437649,1.17021164854787,1.0,0.592074005145328,1.04845957841093,2.19914641541116,1.45618098988495,0.234703596255952,-3.17290959580376,0.575445911512624,4.10482197030177,0.0450921695289112,0.185500487556704,0.516147572390388,0.234703596255952,0.0,0.0,0.66215736236584,0.435977445202866,0.363573154703862,0.119749302096447,0.191189912449755,0.497044173189556,0.521128687941321,1.85162494894684,5.131407472,7.33,0.1472360633,9.050277908,0,0,AFFLE_2020_MDA.txt.json,-0.4490734340563699,-0.8541110938446892,0.6605953308393834,-1.1118027329517628,-0.8985483534801763,0.5433981734113305,0.7016473391323796,-0.1408552624755387,-0.846346240128658,0.8718518680739319,-0.8373225236676503,-0.1532967068224094,-0.8242966266413302,-0.058233044247625,0.5348952561925364,0.1784158962521181,-0.3870211473147468,0.7597548842447467,-0.1778032367670111,-0.0026554542453565,-0.5481552275453424,0.6489256021646368,0.512416363039794,-0.4300157769389091,-1.06564011014959,-0.1638163724674869,0.1077721838888776,0.4088143350967853,-0.3632707964091394,0.5389125699409203,17.515020080321285,18.25280120481928,16.315763052208837,17.484397590361446,17.515020080321285,-0.0303212851405622,-0.0748192771084337
57,Affle (India) Ltd.,2023,2.89,2.89,1.60102650566561,0.07,0.200582884482441,0.15635637985679,0.34,1.53903749749348,1.15015841187086,-0.268457990776017,17.16,0.197457389211951,0.200582884482441,0.378248263034082,0.740183718027144,0.0914064326176586,0.197457389211951,0.321138514639253,0.321138514639253,0.321138514639253,1.60102650566561,0.0,0.0,-0.120555630156811,0.323489071586123,0.270320138857805,0.270320138857805,0.14037967066032,0.713168116417747,1.15015841187086,4.98547023381517,0.0,18.27,0.0109487014979497,0.478906408109948,0.789343185142942,0.216983832710815,2.69931742498114,1.18979747343092,1.0,0.713168116417747,1.62701230842823,2.88574545634871,2.1412801501297,0.200582884482441,-3.21404724675653,0.944823652788254,4.46378682944007,-0.0819570884299178,0.095572398375092,0.578831147516524,0.200582884482441,0.0,0.0,0.742019759718874,0.51837563728564,0.274891627361705,0.0697372543753636,0.189001840765493,0.599804047366824,0.620060775156786,1.63929576353643,6.699034141,10.05,0.2298150623,7.002951544,0,0,AFFLE_2022_MDA.txt.json,-0.7170829068973438,-1.024121360685065,-0.3992775748602513,-0.92267408554185,0.4528612924894313,-0.6510027658267804,0.2518322577213164,-0.6345760089987476,-0.429676260242793,1.0265565454895216,-2.9330342274177874,2.186982130688607,0.4586915182605218,0.5818834040682123,0.3121478634683838,-0.7655717850123651,0.6456260591396432,1.054750557850919,-2.8762643471503173,-0.398497185216317,0.1438043426449223,-0.2222645679846086,1.7727089052889344,-0.2349770280947038,-1.6285592911026547,-0.1456062085322896,-0.9640563784525596,-1.0484355916580503,0.3839737485246161,0.0069465628675251,12.444786585365856,12.918302845528457,11.716026422764228,12.44436991869919,12.444786585365856,-0.0004878048780487,0.0668292682926829
58,Alembic Pharmaceuticals Ltd.,2019,1.31,0.66,0.138029643950378,0.34,0.311792690762884,0.0139316425665263,82.35,1.42468430547203,1.24402271954822,1.24402271954822,15.06,0.19365538968339,0.311792690762884,0.0979699819372555,0.825498818491394,0.175131179896981,0.19365538968339,0.0430366340923313,0.0430366340923313,0.0430366340923313,0.138029643950378,0.241227798110125,0.316106303432769,0.268756056670552,0.486836257157049,0.431109362278375,0.431109362278375,0.15683401740135,0.82353556769971,1.28587675494784,2.55795204339186,15.55,23.34,0.030297298646302,0.394203179997572,0.608231297996885,0.333354181689747,1.31959703847554,1.00388245444325,0.797550750451568,0.618815393728062,0.0,0.664907899683153,0.950484282073067,0.311792690762884,42.0185185185181,1.77199174657118,0.172974091579301,0.605940678187665,0.20973569189563,0.409762672700139,0.311792690762884,2.06644163390873,0.649307233768326,0.723233402111906,0.172212329472708,0.548071404394343,0.119316671515491,0.191524192892066,0.668664801090043,0.803016903160452,6.53717313279781,3.938826467,5.27,5.36166639,6.453851345,0,0,AFFLE_2023_MDA.txt.json,-1.4562119156260147,0.6264959729669195,-1.1468162164897888,0.5194604998997122,2.871353111933573,-0.8515486186528095,-0.200578792273021,2.293180395562457,-0.0773130193719212,-0.7682842417000124,-0.3578698481589512,0.7732959058464708,1.4175392715275492,1.5493177236125948,-1.209838935098636,0.4954231550870792,-0.011653600542279,-1.023985743510106,-0.7618846478847852,-0.7644350764417092,-1.3611147946726363,0.1571064750796319,-0.974614665424356,0.044576331240747,2.547143691085226,-0.1085050796273762,0.2736612976774281,1.889966509693665,-0.5347802721259208,0.0617223554947049,19.241811740890693,20.33586032388664,17.55514170040486,19.42925101214575,19.241811740890693,0.1876518218623482,0.7085020242914981
59,Alembic Pharmaceuticals Ltd.,2020,1.41,0.73,0.0461007079241836,0.54,0.292467574102026,0.0110946963231528,76.9,1.50142796183548,1.2528050246407,1.2430100989254,17.38,0.223300321012514,0.292467574102026,0.118740232157407,0.76985460107129,0.20224443316458,0.223300321012514,0.013482962210972,0.013482962210972,0.013482962210972,0.0461007079241836,0.185485840357717,0.331200687206633,0.278984611891054,0.488519131062911,0.4672852410403,0.4672852410403,0.174231596382725,0.769029761030148,1.28453812964889,2.74121374743092,39.32,25.26,-0.0283238757159998,0.160484386780485,0.709442795158711,0.389493645097086,1.14002051032841,1.02362551700864,0.801716134806246,0.586558112819416,0.0062745882748098,0.728025804978305,0.879993139402341,0.292467574102026,5.62377523314839,1.52763713155553,0.209280698759866,0.758002303704054,0.328163738657556,0.411207806259433,0.292467574102026,1.66989622296594,0.677968714318337,0.625886607184332,0.222896456612703,0.549013462050807,0.174817666938273,0.2592390131223,0.595623004688564,0.746750501404766,5.04194673341395,3.729505735,8.0,6.894875427,3.871436941,0,0,ALEMBICLTD_2019_MDA.txt.json,-1.5824833560224942,1.2289280465153032,-1.398324368219512,1.325542266595586,3.7167399981654463,-1.5119865328245503,-0.9770277637190335,3.002501205628875,0.3454593705540661,-1.6701167220310156,-0.353754898348479,-0.2426229196515804,-0.6081246063144236,0.2343559828781439,0.7181506944671296,0.043771177584482,-0.0711503808619733,0.0833743189287752,1.0684966361220631,1.581683197770454,-1.54433706204223,-0.3263066439839823,-1.0684736140243103,-0.9211381836934612,1.1737734400194562,-0.2556545515816723,0.9526061511554929,1.2143879604804213,-0.9126830371980942,0.7802675031003269,25.511967871485943,26.3984437751004,23.216696787148592,25.516385542168678,25.699317269076307,-0.183574297188755,-0.352289156626506
60,Alembic Pharmaceuticals Ltd.,2021,2.01,0.85,0.0826326267712847,0.04,0.190915757685967,0.0098993694220037,80.38,1.50270647684642,1.24879468882025,1.2381959976805,20.67,0.26384539827931,0.190915757685967,0.193330431749684,0.805360874529362,0.107309904039064,0.26384539827931,0.0436444884319225,0.0436444884319225,0.0157758705496215,0.0826326267712847,0.200935302627594,0.351747316599803,0.175139887136345,0.30315617566656,0.244748083911414,0.244748083911414,0.203917734141404,0.803867353904766,1.27646536727376,4.07762813756489,0.0,25.49,0.0049694667773519,0.891212599192453,1.26587812780575,0.319994000359188,3.08583382561616,1.01166613412859,0.778483465444821,0.609760351051873,0.0136357269444156,0.852363664753874,1.5699660781603,0.190915757685967,3.83647798742136,3.04535904166235,0.326633861836936,0.36358622974876,0.0712773116872608,0.384246189435652,0.190915757685967,1.14579237500481,1.16028418628254,0.780050060596464,0.255981385324957,0.252784208313844,0.053832326225447,0.307590698550458,0.601443140387957,0.808957978720349,3.25743032265525,6.623436776,5.98,4.203910403,-5.83105322,0,0,ALEMBICLTD_2020_MDA.txt.json,-1.7277327666326832,0.9972237869471702,-1.713202491250703,0.7386570497791202,2.8489553383657986,-1.7758104305249438,-0.430092066425534,2.663325486071938,0.0879719570582085,-1.135603773529197,1.244121423069503,-1.248228476921534,0.3831531154459066,-0.478939248199956,-0.7546626679097798,-0.6033497889621057,-0.1837822733888818,-0.5145817898254331,1.0552790932560283,-0.3497063126102337,-1.020201897338908,-0.8340920641911498,-0.763411832539714,-1.2099694374580094,0.3634897612234027,1.1261866383206574,1.6882070264701083,0.915849635289242,-1.2605943572417306,1.3989348757908369,17.84173387096774,18.66243951612903,16.37944556451613,17.841391129032257,17.84173387096774,-0.0003629032258064,0.163991935483871
61,Alembic Pharmaceuticals Ltd.,2022,1.67,0.73,0.0404478803166854,0.12,0.241016957243931,0.0095829432873079,0.73,1.68720646825038,1.27642304192212,1.27642304192212,9.71,0.125805420624135,0.241016957243931,0.160664866618085,0.752067879523113,0.0579961050430846,0.125805420624135,0.0097486250408942,0.0097486250408942,0.0097486250408942,0.0404478803166854,0.0767534323165807,0.392725658060061,0.231268332203037,0.418789447617467,0.264600121032907,0.264600121032907,0.0870692765967006,0.744982820909207,1.2944771505737,3.2113216780365,52.82,11.79,-0.0070664151275184,0.293108480278483,0.422113216780364,0.138341664216406,2.77928776485945,1.07091605083451,0.773982979571835,0.576054860763012,0.0,0.728848316079532,1.51807120228815,0.241016957243931,1.60126604052705,2.72080509846165,0.278946290662298,0.442828249312602,0.0320684901690488,0.401681823862016,0.241016957243931,1.40676070123922,0.93776397732635,0.910872437635646,0.218472794479851,0.327735921825895,0.0235831637889759,0.104652734083029,0.664998602926412,0.74356760208478,3.58204429063324,5.131407472,7.33,0.1472360633,9.050277908,0,0,ALEMBICLTD_2021_MDA.txt.json,-0.3926892057314284,0.5104215898779186,0.0355447802114998,0.7792201541120873,1.1477861086583974,-1.4893285458965173,-1.7188129744731726,0.5665795674902083,0.6129654778611424,-1.4791168616917183,-1.1391457437325532,0.8522496915211105,1.148759758854868,1.412503491359113,-0.9349346702417622,0.0393987849367443,-0.2589332805187276,-0.694677336258662,-1.1062936725229722,-0.6383498777980773,-0.9500170557902856,0.6180751590110558,-0.6466354939690007,0.9835791380792602,2.2587952110547387,-0.6512252274008502,-1.1328000510974876,1.9324711048466816,0.1843581336020623,-1.3281110908284175,17.515020080321285,18.25280120481928,16.315763052208837,17.484397590361446,17.515020080321285,-0.0303212851405622,-0.0748192771084337
62,Alembic Pharmaceuticals Ltd.,2023,1.78,0.88,0.0502587160110694,0.15,0.26475416597254,0.0131045127394798,0.78,1.53613091829383,1.26996702565902,1.24646010751297,6.59,0.0861096743206546,0.26475416597254,0.205907327227175,0.914687934166069,-0.15190454856433,0.0861096743206546,0.0133062044403614,0.0133062044403614,0.0133062044403614,0.0502587160110694,-0.0911223030360544,0.340658655533593,0.251447961532178,0.37798801100992,0.293127904212148,0.293127904212148,0.0623533236398218,0.914244771407268,1.30526203979088,2.87584685967023,57.47,9.58,0.0026182913103638,0.399451543843386,0.243217486392209,0.0910954657050613,2.41148005914939,1.04490791199453,0.761392436796741,0.687337351989299,0.0280849279392615,0.87648830432578,1.60565229866031,0.26475416597254,1.03959276018099,2.99954755125913,0.424401529470985,0.399499842979328,0.040139847659405,0.470661493199716,0.26475416597254,1.15881045330652,0.901241959033068,0.90320355779205,0.291293613730331,0.374543241344752,0.0283737382396087,0.0436313056942905,0.852334610526247,0.91993304386986,3.40167623655829,6.699034141,10.05,0.2298150623,7.002951544,0,0,ALEMBICLTD_2022_MDA.txt.json,-0.6773047319422929,-0.1615265199156272,0.0219979330346556,0.4312876165056346,1.749890549973796,0.0713040237210547,-0.6513519240452122,1.4202811800593873,-0.2186382672588457,-0.5926454623743648,-0.3133051241845668,0.5405411512224617,0.1173366314470221,-0.5167380908452933,0.3238205058909111,-0.9235990140721736,-0.0021769448944572,-0.2469469425261675,-0.4465247516919828,0.5615009102870455,-1.1092746438897263,1.097756203165987,-1.9575502000176763,1.4739556227444914,3.447365943452103,-2.1265220801939124,-1.3643736728038602,2.1241416886516205,0.8172975291545203,-1.5613239986236267,12.444786585365856,12.918302845528457,11.716026422764228,12.44436991869919,12.444786585365856,-0.0004878048780487,0.0668292682926829
64,Amara Raja Batteries Ltd.,2016,1.68,1.47,0.167708226616125,0.02,0.421911200248971,0.15870680044593,88.48,1.31856936416184,1.17159848821698,1.17159848821698,8.05,0.0916740773677189,0.421911200248971,0.286221861060202,0.90075728759639,-0.0508748573602129,0.0916740773677189,0.175922403955876,0.175922403955876,0.0707579791832359,0.167708226616125,-1.25324868564626,0.11206091596265,0.351153221065735,0.542518897287683,0.43327051419482,0.43327051419482,0.0911252117984716,0.884885369480272,1.13783903957314,2.16361028583137,84.03,12.33,-0.0142508800060722,0.101957341527165,0.262985349861694,0.195783821712403,1.30802689598754,0.680091151622943,0.912851412566133,0.507261661883191,0.0,1.47183690195676,1.63439015143957,0.421911200248971,0.800166788283122,2.05716394979947,1.47643255295429,0.466140506891952,0.0200436261573897,0.708133061309173,0.421911200248971,0.30447914464345,0.206556705255609,0.973782397893014,0.505041414341717,0.744466647345058,0.0113593139458487,0.0824301959318776,0.809632075797918,0.851934277191154,2.71708598870397,4.906973441,5.42,7.556488414,7.996253786,0,0,AMARAJABAT_2015_MDA.txt.json,-0.6764668429048456,-0.6384313954712673,0.4027245624392362,-0.6644485548540269,0.3163755508063543,0.4704016144995439,0.9324155120714622,0.644009447630449,-0.7388570715788715,0.9553897246613444,-2.701697325741615,1.010157733631078,0.6112007335095051,1.1388741450065325,-0.3851264409898649,-0.8726511474824308,-0.7534927890087801,-0.0360609657174653,-1.795111817467722,-0.3861781082557286,0.0923169048109473,0.8668245358905105,0.7759681688828839,0.9695160976089124,0.4571333249254403,0.4373963521011328,-0.1912654710609845,1.027712018761654,0.5485353066927636,-0.6541280498770797,15.342439516129032,15.849919354838711,14.075262096774193,15.325655241935484,15.342439516129032,-0.0165725806451612,-0.0246774193548387
65,Amara Raja Batteries Ltd.,2017,1.81,1.58,0.159366606013343,0.01,0.388778939035379,0.150356095517385,77.05,1.46966220282876,1.18562543886046,1.18562543886046,4.87,0.0559233624235128,0.388778939035379,0.314693324125617,0.789339823649792,0.0258124826302625,0.0559233624235128,0.175086953958615,0.175086953958615,0.0619583800035371,0.159366606013343,0.0355878695111451,0.131068813321296,0.326820559031842,0.578844417694854,0.40213574081404,0.40213574081404,0.0568716786956484,0.770576296308772,1.14729411174641,2.34572394073303,0.0,9.48,0.0092114725665214,0.042282722513089,0.195953556884152,0.127424603118705,1.486722513089,0.615244758752131,0.91196806494808,0.394598327452185,0.0,1.5830084048176,1.74934031413612,0.388778939035379,0.877106077888218,1.93220942408376,1.56543778801843,0.506482596047748,0.0223408601090279,0.703472263160997,0.388778939035379,0.279738806968715,0.226431851659301,0.966785340314136,0.526362496654505,0.650279612908678,0.0133568017786611,0.0409892611585071,0.732468144954143,0.7364804964539,2.13428961383038,4.948216341,5.36,6.232711415,8.256305502,0,0,AMARAJABAT_2016_MDA.txt.json,1.3129481961454317,1.3614441808132551,1.261425599855658,1.7534239105163645,-0.2406313723090137,-0.6379849117595952,-1.5413914140064156,-0.3445916061861008,1.6851638349320517,-1.6724116878963469,0.9353055319578064,-1.119853606560712,-0.2315128680625451,0.5435116557201316,-0.4437483507556146,1.0530404603165586,-0.7991810949162259,-0.5898373810201792,1.2710621294962003,-0.2347573070440381,0.4183813323680807,-0.1492464755708888,0.9634118958078972,0.0728875278944597,-0.2438217728755688,0.7953979114910747,0.1781913010778492,0.3370339202588104,-0.1582577394465932,0.0303369591731195,12.948231707317074,13.48890243902439,11.567489837398371,12.961798780487804,12.948231707317074,0.0137398373983739,0.1970325203252032
66,Amara Raja Batteries Ltd.,2018,2.03,1.82,0.205495237119737,0.01,0.344595727408296,0.15162560750796,80.87,1.5297421294099,1.19705479090861,1.19705479090861,4.3,0.0520619100353319,0.344595727408296,0.354231559998941,0.832378868230871,-0.0477732579173542,0.0520619100353319,0.239228074510046,0.239228074510046,0.0708127807142163,0.205495237119737,-0.293848248545612,0.106510045878816,0.273782946694079,0.51484469756895,0.358678867348469,0.358678867348469,0.0467761433727178,0.808801080060356,1.20839265938933,2.69507323568575,88.76,7.29,0.0088547230696373,0.249507970871875,0.170388200348253,0.0915532684819548,1.7880092501476,0.607604282022886,0.928710722069762,0.385424479603272,0.0,1.82108470756939,1.94833694154694,0.344595727408296,1.07730815750571,2.20050186971068,1.68191721132897,0.430087538891525,0.0219595756683498,0.698827287407237,0.344595727408296,0.201250498206456,0.206878008808767,0.960736075575674,0.552346620069071,0.537321647243357,0.0140831399401731,0.01215320678423,0.785602724858153,0.720697780480389,1.88949780789159,3.328173375,5.33,5.327608862,6.795383419,0,0,AMARAJABAT_2017_MDA.txt.json,1.194409157597959,1.297488883093972,1.0062197666732189,1.750556331891317,0.0023610707876553,-1.0804885695951745,-1.8033197066204785,-0.61584348866089,1.8168799616907692,-1.635573016501575,-2.160761310609478,0.130547822205804,0.3682811375252816,1.1619449900478414,-0.5441906440798678,-0.6923777949956076,-1.4055741681388676,-0.4296783783154989,-0.8636121807702464,-0.2934181243480002,-0.655742955818937,-0.4303192869144801,0.4122332863236222,-0.7140459826516168,0.1118579396079114,0.7626687101086943,0.4736962268983548,0.2470672645934149,-0.6811339237189736,0.7569845159762233,15.33326612903226,15.956663306451611,13.477288306451612,15.339022177419354,15.33326612903226,0.0057258064516128,0.1326209677419355
