,Folder_name,Feature_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,Label,Bankruptcy,path,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change 
51,Advanced Enzyme Tech Ltd.,2020,5.85,4.62,1.27683789603199,0.02,0.0664411767711345,0.0801061388410786,45.36,2.47627085812325,1.22190552619199,1.22190552619199,29.96,0.368182195533663,0.0664411767711345,0.322263210063253,0.45945780239319,0.171181573864971,0.368182195533663,0.211064673363239,0.211064673363239,0.084834612358345,1.27683789603199,0.0391103336248906,0.221462766693416,-0.0183934355872104,0.179926391233361,0.11358968332635,0.11358968332635,0.183075995544701,0.453694525909197,1.22862993607659,13.8200553675792,5.18,19.94,0.134975994202373,1.26754228139618,3.46462626884035,0.259692201279612,7.80361640878013,1.04253258433184,0.918220741664197,0.358631119649298,0.0,4.61950169178714,3.42200431810003,0.0664411767711345,-15.3116460637605,3.55748470672903,1.13084480780263,0.0778703268118548,0.0531903856130036,0.388704386834387,0.0664411767711345,0.253765418397437,1.23085204552445,0.584922634041022,0.363559859357888,0.0749553288373969,0.047148506555216,0.632565534070321,0.276381806848489,0.402156736183756,1.1458604179218,3.729505735,8.0,6.894875427,3.871436941,0,0,ADVENZYM_2019_MDA.txt.json,-0.8670661329204314,-0.285344476811545,-0.1611874426447322,-0.7214422845655363,2.268650427836978,0.3163371686648845,-0.1344945513378012,0.5555036775501436,-0.516249649433183,-0.8868284550383209,-0.2276874144371287,-1.0344433240268716,-0.1860570437875717,0.2936949902550536,0.5331762570087605,-0.942427988045192,0.2314275386706649,-0.0789137851836614,-0.3019214876695147,0.0290513804665709,0.6349028316738003,-0.1517386044633237,-0.8168158572109928,-1.374792430072009,0.7342005481997114,0.1232563708649965,0.1513703866713081,-0.5840025867674901,-0.1576113887434393,-0.1940459869795676,25.511967871485943,26.3984437751004,23.216696787148592,25.516385542168678,25.699317269076307,-0.183574297188755,-0.352289156626506
52,Advanced Enzyme Tech Ltd.,2021,7.64,6.25,2.92732386027235,0.02,0.0586117449053068,0.0696044845842416,43.53,2.57811970774665,1.21074660086127,1.21074660086127,30.18,0.366429573716553,0.0586117449053068,0.389105294663693,0.443049615241135,0.151005925373263,0.366429573716553,0.276818169987941,0.276818169987941,0.171575559353501,2.92732386027235,0.147528760119301,0.227125368945662,-0.112963814448194,0.163448976629409,0.105763141228625,0.105763141228625,0.1825067018314,0.435371788976897,1.21410944984758,15.6718472468916,4.58,19.53,0.218323508842042,1.33614961857107,3.98579040852575,0.261244130544452,8.45508982035928,1.03711230464024,0.918554313029748,0.347254634891165,0.0,6.24911190053286,4.23320482323025,0.0586117449053068,-23.1179921773142,3.62185218603888,1.39679227654936,-0.183529297914549,0.0527280841320967,0.447717039569,0.0586117449053068,0.209315288399366,1.38957963291888,0.554179312607661,0.435125538437657,0.0655438705421242,0.0471513963233189,0.666389184869472,0.260542913409735,0.390389028985917,0.921584803014425,6.623436776,5.98,4.203910403,-5.83105322,0,0,ADVENZYM_2020_MDA.txt.json,0.5121882871426934,0.3435035214937711,-0.6421496250612608,-1.1232883928255617,1.2374663925876737,0.2035570520697422,0.7652986836920456,-0.7748986472450831,-0.5572255269101414,-0.4138674380912528,-0.814866910985563,1.3172608436127302,-0.7921116128128953,-0.6542895752164833,-1.4952162364988777,0.7418987757951899,0.3640460136225389,1.0250477458531528,0.1128314871509592,1.002377391927438,1.789381442207498,-0.0858711459877482,-1.1997697917464538,0.4841126850869453,-1.0268172023868474,0.3168133175358664,-0.1319309302977745,0.4617148106736781,-0.6813708966648958,0.0420388999103826,17.84173387096774,18.66243951612903,16.37944556451613,17.841391129032257,17.84173387096774,-0.0003629032258064,0.163991935483871
53,Advanced Enzyme Tech Ltd.,2022,10.0,8.0,4.52879841112214,0.01,0.0476645024889358,0.0661323237999467,0.32,2.84779027627429,1.24464630300748,1.24464630300748,23.38,0.291335247329034,0.0476645024889358,0.42916985508161,0.42268521075094,0.0906745765653472,0.291335247329034,0.296289868334897,0.296289868334897,0.21586292313882,4.52879841112214,0.223618921601058,0.284557819927519,-0.168198420649884,0.142184779027627,0.10036209875277,0.10036209875277,0.134938979654625,0.417620561529177,1.24577587424106,18.9786494538232,8.41,14.31,0.142635658914728,0.961248231410155,3.6132075471698,0.191434509246836,8.96392076717497,1.02042641314067,0.904607884128399,0.314481583452323,0.0,8.00264812975836,4.7511397578997,0.0476645024889358,-48.7442396313364,3.78588272284232,1.60900298719351,-0.344542758977738,0.0585764519155727,0.476834357570546,0.0476645024889358,0.22227124002794,2.00132406487917,0.474925326206571,0.477047325914818,0.0529818746218399,0.052697596263835,0.450034270047978,0.287746231096315,0.370579668436979,0.781110988566596,5.131407472,7.33,0.1472360633,9.050277908,0,0,ADVENZYM_2021_MDA.txt.json,0.5326820777656694,-1.06848325175667,0.3548138128555805,-0.074888256896167,0.4989534567984861,-0.4584468437351848,-0.0799450728209811,-0.4855361236218674,0.7044982303201949,-0.302734241825155,0.7585982938682957,0.9823222836150332,-0.0269818795063115,0.1845414286235066,-0.2263338234294482,1.3412256084229826,0.8182343770367477,0.1436413423196942,0.5075533694880946,0.2698268261178078,-0.7884085196395603,0.9585753788528028,-0.284575670205382,-1.086486254190314,0.7959124523055492,0.1902915296794767,-0.2565111114879945,0.2655777501060795,-0.5052896252967816,0.1758730136145026,17.515020080321285,18.25280120481928,16.315763052208837,17.484397590361446,17.515020080321285,-0.0303212851405622,-0.0748192771084337
54,Advanced Enzyme Tech Ltd.,2023,9.31,7.71,1.59017661467062,0.01,0.0545556844955515,0.0639691163854732,0.34,3.15975844729545,1.26974951830443,1.26974951830443,19.21,0.24406692043799,0.0545556844955515,0.453310827443119,0.398136230966698,0.108478390828849,0.24406692043799,0.339627949502408,0.339627949502408,0.0867531736821746,1.59017661467062,0.0247600612952656,0.291343578175666,-0.032197489186623,0.182268903613891,0.0968315926433871,0.0968315926433871,0.101592995041671,0.38023701515631,1.27036044926923,16.7314683511666,10.58,10.92,-0.316332950886413,1.01946542707728,2.33298955781874,0.140923709477717,9.32720801859384,1.05244607359368,0.912796708513556,0.290375215388402,0.0,7.71071290447338,5.24484311446833,0.0545556844955515,-23.3221326164874,3.65964555490993,1.84312267657992,0.0336716950984539,0.0468084443648426,0.507866511938671,0.0545556844955515,0.192369752071244,1.59842722702075,0.563407902382335,0.501911740657389,0.0604047750687214,0.0422759081478355,0.281614647566644,0.296543235925027,0.327909019462808,0.660284854314705,6.699034141,10.05,0.2298150623,7.002951544,0,0,ADVENZYM_2022_MDA.txt.json,1.5076400827890506,-0.8390315467450623,-0.4486142012375634,-0.9829030530882382,-0.6511997959408752,0.6299830386851588,0.4073225886857447,-2.047604340745916,0.6315167717078026,-0.4108215547817173,-1.0957169228489632,1.5173837904279257,-1.3157533005627864,-1.461882827585394,-1.4988327117948348,1.8499476740926224,-0.0552968117416468,0.9799025428240328,-0.729138828710176,1.732340450383615,3.250825327947731,0.858537829707523,-0.1129834253145189,-0.2252448687418377,0.428515600079939,-0.510196220810821,0.661902388990942,0.0882301157606666,0.6370718640229478,0.4975303243204824,12.444786585365856,12.918302845528457,11.716026422764228,12.44436991869919,12.444786585365856,-0.0004878048780487,0.0668292682926829
55,Affle (India) Ltd.,2020,1.79,1.79,0.976602316602316,0.28,0.322187391152908,0.448154657293497,83.04,0.91391236255669,1.08904042546249,-0.164768834219713,19.62,0.213775327090606,0.322187391152908,0.25526197939991,0.845573966263621,0.606234761407175,0.213775327090606,0.314648952579987,0.314648952579987,0.314648952579987,0.976602316602316,0.0,0.0,0.0075384385729213,0.42252602042481,0.429890033338309,0.429890033338309,0.197094093645817,0.830422451112106,1.08904042546249,3.10378378378378,0.0,29.6,0.146743363892384,0.415822674923317,0.717606177606177,0.405542221252454,1.32617628334973,1.13253287219811,1.0,0.830422451112106,1.11198564731755,1.79227799227799,1.34324903061519,0.322187391152908,-2.5258493353028,0.740378494125817,1.80316344463971,0.15113054259519,0.18891555749509,0.577449370552818,0.322187391152908,0.0,0.0,0.749464668094218,0.447741653938468,0.565132009600698,0.1077026421854,0.280567811241127,0.648479872617803,0.762526745285365,2.98723196881091,3.729505735,8.0,6.894875427,3.871436941,0,0,ADVENZYM_2023_MDA.txt.json,-1.382327690660905,1.0636753908796197,-0.1232395071203576,-0.5340050453577027,-0.8408963007853559,-2.097880211065564,-2.5313311290413987,0.7515804450125959,-1.46547608118293,1.7717901470548756,0.3581282914429278,-1.3312023771366934,0.2939988874416949,1.088325894157765,0.8934018862858465,-1.4578462723071564,0.8150366495037095,-0.6002953959576068,0.5428989269660535,-0.4976692790480623,-0.5370322854901644,0.2025674835629698,0.0069239409443179,-0.839555408739542,0.5460645558562859,1.0173455960214457,-0.7485384869163492,-1.0134179477776786,1.2387092714198729,-0.0427480534857503,25.511967871485943,26.3984437751004,23.216696787148592,25.516385542168678,25.699317269076307,-0.183574297188755,-0.352289156626506
56,Affle (India) Ltd.,2022,2.2,2.2,1.41009375437287,0.13,0.234703596255952,0.212757464473894,0.45,1.3546872538207,1.13613780788824,-0.290110813507693,19.89,0.22601754109553,0.234703596255952,0.281443976134435,0.631304395423942,0.58806721769117,0.22601754109553,0.330954075209371,0.330954075209371,0.330954075209371,1.41009375437287,0.0,0.0,-0.0962504789534183,0.450375505488157,0.3544528983524,0.3544528983524,0.134260222234386,0.592074005145328,1.13613780788824,4.26069312934372,0.0,18.04,0.246999981509901,0.318091267083622,0.642240776155604,0.23350150506635,1.82124932437649,1.17021164854787,1.0,0.592074005145328,1.04845957841093,2.19914641541116,1.45618098988495,0.234703596255952,-3.17290959580376,0.575445911512624,4.10482197030177,0.0450921695289112,0.185500487556704,0.516147572390388,0.234703596255952,0.0,0.0,0.66215736236584,0.435977445202866,0.363573154703862,0.119749302096447,0.191189912449755,0.497044173189556,0.521128687941321,1.85162494894684,5.131407472,7.33,0.1472360633,9.050277908,0,0,AFFLE_2020_MDA.txt.json,0.7460050742660971,-0.1826401953083087,0.4677950534181992,0.7641373505181371,0.0125985981998602,-0.2140193781485131,0.0660606742054202,-0.1384680027119234,-0.1885258058659839,-0.925797355571652,-0.1699578046562132,0.6964004333204047,-0.487395996631698,-0.1097786199398004,-0.6798636357227723,0.6973273927653942,0.7706362241789473,0.1082582671028451,0.4684913103315251,0.7461644986393945,1.0628487843269008,-0.6074507597128,0.904149419751918,0.902071523229342,0.4793555170290667,-0.1245678389138916,0.7398138042080745,-1.0449397041692878,-1.7372020982945866,-1.642707110858295,17.515020080321285,18.25280120481928,16.315763052208837,17.484397590361446,17.515020080321285,-0.0303212851405622,-0.0748192771084337
57,Affle (India) Ltd.,2023,2.89,2.89,1.60102650566561,0.07,0.200582884482441,0.15635637985679,0.34,1.53903749749348,1.15015841187086,-0.268457990776017,17.16,0.197457389211951,0.200582884482441,0.378248263034082,0.740183718027144,0.0914064326176586,0.197457389211951,0.321138514639253,0.321138514639253,0.321138514639253,1.60102650566561,0.0,0.0,-0.120555630156811,0.323489071586123,0.270320138857805,0.270320138857805,0.14037967066032,0.713168116417747,1.15015841187086,4.98547023381517,0.0,18.27,0.0109487014979497,0.478906408109948,0.789343185142942,0.216983832710815,2.69931742498114,1.18979747343092,1.0,0.713168116417747,1.62701230842823,2.88574545634871,2.1412801501297,0.200582884482441,-3.21404724675653,0.944823652788254,4.46378682944007,-0.0819570884299178,0.095572398375092,0.578831147516524,0.200582884482441,0.0,0.0,0.742019759718874,0.51837563728564,0.274891627361705,0.0697372543753636,0.189001840765493,0.599804047366824,0.620060775156786,1.63929576353643,6.699034141,10.05,0.2298150623,7.002951544,0,0,AFFLE_2022_MDA.txt.json,0.5546637798705657,0.3973853535185827,-0.3965550045329103,-1.117122107639979,-1.0639428067671797,-0.2278495670929293,0.1965614314138842,-0.4157708080888892,-0.0541161847168558,0.6283172281001123,-1.8028249342374756,2.353071751056249,-1.7092771745164836,-2.7273524154850035,-2.102920291211942,3.089772848753698,-1.0337415341579996,1.4196924320117392,-1.592931208144116,2.4050983657787923,1.1913606073654786,0.847478996488896,-0.1406602912536594,-1.738388988008299,1.5965783354150591,0.5516356113356942,-1.6071010005746669,-0.1179433233100588,1.325977273747134,1.1760506580584655,12.444786585365856,12.918302845528457,11.716026422764228,12.44436991869919,12.444786585365856,-0.0004878048780487,0.0668292682926829
58,Alembic Pharmaceuticals Ltd.,2019,1.31,0.66,0.138029643950378,0.34,0.311792690762884,0.0139316425665263,82.35,1.42468430547203,1.24402271954822,1.24402271954822,15.06,0.19365538968339,0.311792690762884,0.0979699819372555,0.825498818491394,0.175131179896981,0.19365538968339,0.0430366340923313,0.0430366340923313,0.0430366340923313,0.138029643950378,0.241227798110125,0.316106303432769,0.268756056670552,0.486836257157049,0.431109362278375,0.431109362278375,0.15683401740135,0.82353556769971,1.28587675494784,2.55795204339186,15.55,23.34,0.030297298646302,0.394203179997572,0.608231297996885,0.333354181689747,1.31959703847554,1.00388245444325,0.797550750451568,0.618815393728062,0.0,0.664907899683153,0.950484282073067,0.311792690762884,42.0185185185181,1.77199174657118,0.172974091579301,0.605940678187665,0.20973569189563,0.409762672700139,0.311792690762884,2.06644163390873,0.649307233768326,0.723233402111906,0.172212329472708,0.548071404394343,0.119316671515491,0.191524192892066,0.668664801090043,0.803016903160452,6.53717313279781,3.938826467,5.27,5.36166639,6.453851345,0,0,AFFLE_2023_MDA.txt.json,1.2540092188888274,0.069563886335958,-1.5246512915602348,-0.7140710543782319,0.515488568111376,-0.7750667389511414,-0.7039166126676336,-0.5743000269596761,-1.874361963647317,-0.8193456237214806,-1.0958872293215898,-0.6388590479300058,-0.6433111393170449,-1.025531387892976,0.178932281861214,-0.0818493843207122,-0.9996976702653748,0.4653219308395672,-1.597901455632228,0.6401604732243268,0.8080355366802247,0.3695064867773126,-1.0300799129438931,-0.5988848188568148,-0.0186424778462663,-0.1979184517171139,-0.3098820794869255,-1.0731735217865443,-1.6257880281272066,-0.0834675543954623,19.241811740890693,20.33586032388664,17.55514170040486,19.42925101214575,19.241811740890693,0.1876518218623482,0.7085020242914981
59,Alembic Pharmaceuticals Ltd.,2020,1.41,0.73,0.0461007079241836,0.54,0.292467574102026,0.0110946963231528,76.9,1.50142796183548,1.2528050246407,1.2430100989254,17.38,0.223300321012514,0.292467574102026,0.118740232157407,0.76985460107129,0.20224443316458,0.223300321012514,0.013482962210972,0.013482962210972,0.013482962210972,0.0461007079241836,0.185485840357717,0.331200687206633,0.278984611891054,0.488519131062911,0.4672852410403,0.4672852410403,0.174231596382725,0.769029761030148,1.28453812964889,2.74121374743092,39.32,25.26,-0.0283238757159998,0.160484386780485,0.709442795158711,0.389493645097086,1.14002051032841,1.02362551700864,0.801716134806246,0.586558112819416,0.0062745882748098,0.728025804978305,0.879993139402341,0.292467574102026,5.62377523314839,1.52763713155553,0.209280698759866,0.758002303704054,0.328163738657556,0.411207806259433,0.292467574102026,1.66989622296594,0.677968714318337,0.625886607184332,0.222896456612703,0.549013462050807,0.174817666938273,0.2592390131223,0.595623004688564,0.746750501404766,5.04194673341395,3.729505735,8.0,6.894875427,3.871436941,0,0,ALEMBICLTD_2019_MDA.txt.json,1.1638706977744029,-0.3628075474075383,-2.6279798038687585,-0.5351335254172265,1.039995307968444,-0.9653079387844018,-1.896437512118408,-0.5953452744735811,-1.9388130974839703,-0.899719790861306,0.958887743167092,0.0295495250734362,-0.8342811850790248,0.7455089798843487,-0.1426074720907486,-0.0287970305933861,0.9917193513497627,0.7603942551109473,-0.4183735761409791,0.1324805877384717,-0.3186540237874957,-0.1549055004527851,-1.1235111383377432,-0.0805880966098474,1.3858763355097086,-0.5104026800751879,-0.8754606422903379,-0.4236359952541239,-0.2495481825991253,-0.178421710082201,25.511967871485943,26.3984437751004,23.216696787148592,25.516385542168678,25.699317269076307,-0.183574297188755,-0.352289156626506
60,Alembic Pharmaceuticals Ltd.,2021,2.01,0.85,0.0826326267712847,0.04,0.190915757685967,0.0098993694220037,80.38,1.50270647684642,1.24879468882025,1.2381959976805,20.67,0.26384539827931,0.190915757685967,0.193330431749684,0.805360874529362,0.107309904039064,0.26384539827931,0.0436444884319225,0.0436444884319225,0.0157758705496215,0.0826326267712847,0.200935302627594,0.351747316599803,0.175139887136345,0.30315617566656,0.244748083911414,0.244748083911414,0.203917734141404,0.803867353904766,1.27646536727376,4.07762813756489,0.0,25.49,0.0049694667773519,0.891212599192453,1.26587812780575,0.319994000359188,3.08583382561616,1.01166613412859,0.778483465444821,0.609760351051873,0.0136357269444156,0.852363664753874,1.5699660781603,0.190915757685967,3.83647798742136,3.04535904166235,0.326633861836936,0.36358622974876,0.0712773116872608,0.384246189435652,0.190915757685967,1.14579237500481,1.16028418628254,0.780050060596464,0.255981385324957,0.252784208313844,0.053832326225447,0.307590698550458,0.601443140387957,0.808957978720349,3.25743032265525,6.623436776,5.98,4.203910403,-5.83105322,0,0,ALEMBICLTD_2020_MDA.txt.json,1.0672160765883654,-0.4321874178340102,-2.1694042487970084,-0.9576697197569136,1.054349608815965,-0.5624682967782645,-0.9124662931466484,-1.235270954529957,-1.4551942841301897,-0.5432746663150588,0.1941725186174701,-0.6621194739692139,0.1673180387199192,0.5579338148489363,0.1164498588332188,-1.3754832677483786,-0.2419708900999386,-0.0515116694497963,0.0057316361571258,-0.7324288451462372,0.9804169174606598,-0.0421377028395319,-0.3719247587596608,0.0768850076115402,1.4824545267396725,-0.1605640571774287,0.2221826186569856,-1.366399482758673,-0.7014625383706437,0.1524347516055355,17.84173387096774,18.66243951612903,16.37944556451613,17.841391129032257,17.84173387096774,-0.0003629032258064,0.163991935483871
61,Alembic Pharmaceuticals Ltd.,2022,1.67,0.73,0.0404478803166854,0.12,0.241016957243931,0.0095829432873079,0.73,1.68720646825038,1.27642304192212,1.27642304192212,9.71,0.125805420624135,0.241016957243931,0.160664866618085,0.752067879523113,0.0579961050430846,0.125805420624135,0.0097486250408942,0.0097486250408942,0.0097486250408942,0.0404478803166854,0.0767534323165807,0.392725658060061,0.231268332203037,0.418789447617467,0.264600121032907,0.264600121032907,0.0870692765967006,0.744982820909207,1.2944771505737,3.2113216780365,52.82,11.79,-0.0070664151275184,0.293108480278483,0.422113216780364,0.138341664216406,2.77928776485945,1.07091605083451,0.773982979571835,0.576054860763012,0.0,0.728848316079532,1.51807120228815,0.241016957243931,1.60126604052705,2.72080509846165,0.278946290662298,0.442828249312602,0.0320684901690488,0.401681823862016,0.241016957243931,1.40676070123922,0.93776397732635,0.910872437635646,0.218472794479851,0.327735921825895,0.0235831637889759,0.104652734083029,0.664998602926412,0.74356760208478,3.58204429063324,5.131407472,7.33,0.1472360633,9.050277908,0,0,ALEMBICLTD_2021_MDA.txt.json,0.4370324872206858,0.07389377883918,-1.3141169048575114,-0.2952114964791247,-0.2821822150374116,-0.6366556012390235,-0.4306618237218758,0.0078252431561765,-0.6386333811175086,0.3645846542567488,-1.3776699993815047,0.2081410080497905,-1.2591712036505731,-1.44686925294828,-0.6421650954541467,0.7033170344853252,-0.7335877282970884,1.034038613676272,-1.7026576112566671,1.3514103575861087,0.3063633781759602,0.0086454041689813,-2.0423646579389705,-0.2064426608217431,-0.0337467156457395,-0.5699173253371767,-1.8314054229752,0.1090884679575174,-2.1152024528107884,0.1603770536033144,17.515020080321285,18.25280120481928,16.315763052208837,17.484397590361446,17.515020080321285,-0.0303212851405622,-0.0748192771084337
62,Alembic Pharmaceuticals Ltd.,2023,1.78,0.88,0.0502587160110694,0.15,0.26475416597254,0.0131045127394798,0.78,1.53613091829383,1.26996702565902,1.24646010751297,6.59,0.0861096743206546,0.26475416597254,0.205907327227175,0.914687934166069,-0.15190454856433,0.0861096743206546,0.0133062044403614,0.0133062044403614,0.0133062044403614,0.0502587160110694,-0.0911223030360544,0.340658655533593,0.251447961532178,0.37798801100992,0.293127904212148,0.293127904212148,0.0623533236398218,0.914244771407268,1.30526203979088,2.87584685967023,57.47,9.58,0.0026182913103638,0.399451543843386,0.243217486392209,0.0910954657050613,2.41148005914939,1.04490791199453,0.761392436796741,0.687337351989299,0.0280849279392615,0.87648830432578,1.60565229866031,0.26475416597254,1.03959276018099,2.99954755125913,0.424401529470985,0.399499842979328,0.040139847659405,0.470661493199716,0.26475416597254,1.15881045330652,0.901241959033068,0.90320355779205,0.291293613730331,0.374543241344752,0.0283737382396087,0.0436313056942905,0.852334610526247,0.91993304386986,3.40167623655829,6.699034141,10.05,0.2298150623,7.002951544,0,0,ALEMBICLTD_2022_MDA.txt.json,0.3557602391006345,0.2654681631158636,-0.7432528577381097,-0.2950044506911562,0.4157278775032391,0.0634173640859145,0.021584712175691,0.1861872612046879,-0.348990933286653,0.065440554210237,0.0645775940501437,0.7988500947517567,0.0540580405833937,-0.3255931356252425,-0.3440892358673316,0.8017613661853414,-0.1361730578999687,0.5857466544927624,-0.110882047001452,0.0968350951696599,0.1643955285320243,0.2094517692340003,-2.809042517256798,-0.8935932786068702,0.51460429758564,-0.7795250417569558,-0.8465276606637983,-0.6279315852363471,-1.438252056269402,-0.7787213666829005,12.444786585365856,12.918302845528457,11.716026422764228,12.44436991869919,12.444786585365856,-0.0004878048780487,0.0668292682926829
64,Amara Raja Batteries Ltd.,2016,1.68,1.47,0.167708226616125,0.02,0.421911200248971,0.15870680044593,88.48,1.31856936416184,1.17159848821698,1.17159848821698,8.05,0.0916740773677189,0.421911200248971,0.286221861060202,0.90075728759639,-0.0508748573602129,0.0916740773677189,0.175922403955876,0.175922403955876,0.0707579791832359,0.167708226616125,-1.25324868564626,0.11206091596265,0.351153221065735,0.542518897287683,0.43327051419482,0.43327051419482,0.0911252117984716,0.884885369480272,1.13783903957314,2.16361028583137,84.03,12.33,-0.0142508800060722,0.101957341527165,0.262985349861694,0.195783821712403,1.30802689598754,0.680091151622943,0.912851412566133,0.507261661883191,0.0,1.47183690195676,1.63439015143957,0.421911200248971,0.800166788283122,2.05716394979947,1.47643255295429,0.466140506891952,0.0200436261573897,0.708133061309173,0.421911200248971,0.30447914464345,0.206556705255609,0.973782397893014,0.505041414341717,0.744466647345058,0.0113593139458487,0.0824301959318776,0.809632075797918,0.851934277191154,2.71708598870397,4.906973441,5.42,7.556488414,7.996253786,0,0,AMARAJABAT_2015_MDA.txt.json,0.417529208337047,-0.1778673963515311,-0.202975613698201,-0.2695599482230336,-0.0581059260316279,0.0666762424715866,1.4256697279745445,-0.5832170743881706,0.5047609636050115,-0.5565792448291845,-1.941235718019649,1.9021420465238597,-2.4908913323176303,-2.28954556440955,-2.284360212814541,2.2736499962324794,-0.2013676269278719,2.171470884004411,-1.9121699225055453,2.773909853423429,-0.4674599368707789,0.0163393153108675,0.2254018858244002,0.2836273064465509,-0.4143764787158647,-0.2894708033610094,0.561961724011103,1.114386498690359,-1.1617316229468615,-1.040638464091258,15.342439516129032,15.849919354838711,14.075262096774193,15.325655241935484,15.342439516129032,-0.0165725806451612,-0.0246774193548387
65,Amara Raja Batteries Ltd.,2017,1.81,1.58,0.159366606013343,0.01,0.388778939035379,0.150356095517385,77.05,1.46966220282876,1.18562543886046,1.18562543886046,4.87,0.0559233624235128,0.388778939035379,0.314693324125617,0.789339823649792,0.0258124826302625,0.0559233624235128,0.175086953958615,0.175086953958615,0.0619583800035371,0.159366606013343,0.0355878695111451,0.131068813321296,0.326820559031842,0.578844417694854,0.40213574081404,0.40213574081404,0.0568716786956484,0.770576296308772,1.14729411174641,2.34572394073303,0.0,9.48,0.0092114725665214,0.042282722513089,0.195953556884152,0.127424603118705,1.486722513089,0.615244758752131,0.91196806494808,0.394598327452185,0.0,1.5830084048176,1.74934031413612,0.388778939035379,0.877106077888218,1.93220942408376,1.56543778801843,0.506482596047748,0.0223408601090279,0.703472263160997,0.388778939035379,0.279738806968715,0.226431851659301,0.966785340314136,0.526362496654505,0.650279612908678,0.0133568017786611,0.0409892611585071,0.732468144954143,0.7364804964539,2.13428961383038,4.948216341,5.36,6.232711415,8.256305502,0,0,AMARAJABAT_2016_MDA.txt.json,0.6647280077386049,1.0496381313315015,-1.132843248078777,-0.5223617330009274,-0.2497787572551678,0.1067839672642317,0.3707089558723294,-0.4514535268133253,-0.1421228838256128,-0.0787421455195811,0.3581282021837702,-1.3312023771366934,0.2939988874416949,1.0883258457118763,0.8934018862858465,-1.4578463964422357,0.8150366766827899,-0.6002952590394479,0.5428989709973033,-0.4976692790480623,-0.6244804481452688,0.4272827909989866,-0.8081254163336156,-0.1588924182376539,-0.679978376413232,0.6158329794917881,0.9025083957670016,-1.0793657951020783,0.7330723805552289,-1.1613671831255457,12.948231707317074,13.48890243902439,11.567489837398371,12.961798780487804,12.948231707317074,0.0137398373983739,0.1970325203252032
66,Amara Raja Batteries Ltd.,2018,2.03,1.82,0.205495237119737,0.01,0.344595727408296,0.15162560750796,80.87,1.5297421294099,1.19705479090861,1.19705479090861,4.3,0.0520619100353319,0.344595727408296,0.354231559998941,0.832378868230871,-0.0477732579173542,0.0520619100353319,0.239228074510046,0.239228074510046,0.0708127807142163,0.205495237119737,-0.293848248545612,0.106510045878816,0.273782946694079,0.51484469756895,0.358678867348469,0.358678867348469,0.0467761433727178,0.808801080060356,1.20839265938933,2.69507323568575,88.76,7.29,0.0088547230696373,0.249507970871875,0.170388200348253,0.0915532684819548,1.7880092501476,0.607604282022886,0.928710722069762,0.385424479603272,0.0,1.82108470756939,1.94833694154694,0.344595727408296,1.07730815750571,2.20050186971068,1.68191721132897,0.430087538891525,0.0219595756683498,0.698827287407237,0.344595727408296,0.201250498206456,0.206878008808767,0.960736075575674,0.552346620069071,0.537321647243357,0.0140831399401731,0.01215320678423,0.785602724858153,0.720697780480389,1.88949780789159,3.328173375,5.33,5.327608862,6.795383419,0,0,AMARAJABAT_2017_MDA.txt.json,0.6146263769781937,1.261223121316682,-1.0072863330225164,-0.6135732345239723,-0.3847961485615604,0.1390344643127554,0.2627317217127941,-0.3498494536085244,-0.0850340818729636,0.2194699095698233,-1.6153641011556374,1.3941120735907837,-2.4504523204827566,-1.569248993299191,-2.0186043832445297,1.4905128135706818,0.4543295374695943,2.1019317941108824,-1.5441215108858612,2.51129313867752,-2.3786520079050444,0.3609661308678238,1.0743158245073356,-0.166593212699612,-1.1596153246129195,-0.6840907883162484,-0.13080776498381,0.1507217281919571,0.4503534777047667,-1.405223609766992,15.33326612903226,15.956663306451611,13.477288306451612,15.339022177419354,15.33326612903226,0.0057258064516128,0.1326209677419355
