path,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10
GALLANT_2017_MDA.txt.json,2.310478925704956,2.7319459915161133,1.7470169067382812,0.0,3.3270211219787598,2.16196870803833,0.0,3.202956199645996,0.0,3.2123351097106934
GEMINI_2017_MDA.txt.json,2.6623170375823975,2.167879104614258,2.5763192176818848,0.0,4.234875679016113,2.892138957977295,0.0,3.632709503173828,0.0,3.2707631587982178
GUJNRECOKE_2015_MDA.txt.json,1.4016214609146118,0.4443826973438263,2.8202743530273438,0.0,5.1024675369262695,3.19187593460083,0.0,3.726072311401367,0.0,2.2644765377044678
GUJNRECOKE_2016_MDA.txt.json,2.67688250541687,2.4680423736572266,1.2325372695922852,0.0,3.661468505859375,3.04028582572937,0.0,3.662093162536621,0.0,3.852658987045288
INDOSOLAR_2017_MDA.txt.json,2.69771409034729,1.9649678468704224,2.5213730335235596,0.0,4.038110256195068,3.1393628120422363,0.0,3.5962812900543213,0.0,3.5802114009857178
INDOSOLAR_2019_MDA.txt.json,2.600510358810425,1.9711785316467285,2.5167479515075684,0.0,4.362277984619141,3.172794818878174,0.0,3.708061695098877,0.0,3.3025810718536377
IVRCLINFRA_2019_MDA.txt.json,2.671234130859375,2.0319252014160156,2.3330793380737305,0.0,3.9914393424987793,3.1730737686157227,0.0,3.586333751678467,0.0,3.4375863075256348
IVRCLINFRA_2020_MDA.txt.json,2.7465426921844482,1.982607364654541,2.4600555896759033,0.0,4.245059013366699,3.4369289875030518,0.0,3.777325391769409,0.0,3.401611089706421
IVRCLINFRA_2021_MDA.txt.json,2.7896790504455566,2.683676242828369,1.7515246868133545,0.0,2.983480930328369,2.6877593994140625,0.0,2.949186325073242,0.0,3.9141533374786377
IVRCLINFRA_2022_MDA.txt.json,2.326033353805542,1.8309814929962158,2.515810489654541,0.0,3.954023838043213,2.7879366874694824,0.0,3.3414440155029297,0.0,3.688584089279175
JAIHINDPRO_2017_MDA.txt.json,2.6021225452423096,1.8678555488586426,2.397097587585449,0.0,3.638667583465576,3.302231788635254,0.0,3.653491497039795,0.0,3.535757303237915
JAIHINDPRO_2018_MDA.txt.json,2.437581777572632,1.8968095779418945,2.3326992988586426,0.0,3.8783493041992188,3.0401995182037354,0.0,3.6542863845825195,0.0,3.5544145107269287
JENSONICOL_2016_MDA.txt.json,2.0969831943511963,2.855757236480713,1.1691951751708984,0.0,2.3265466690063477,2.5418505668640137,0.0,2.95365047454834,0.0,3.854546308517456
JENSONICOL_2017_MDA.txt.json,2.4103891849517822,2.8234670162200928,1.2709858417510986,0.0,2.4995758533477783,2.4047775268554688,0.0,2.9144740104675293,0.0,3.264320135116577
JPINFRATEC_2017_MDA.txt.json,2.2359182834625244,1.5277560949325562,2.469834327697754,0.0,3.9844391345977783,3.404252529144287,0.0,3.7034695148468018,0.0,3.4509012699127197
JPINFRATEC_2018_MDA.txt.json,2.662895441055298,2.534327983856201,1.632037878036499,0.0,2.6226205825805664,2.9531400203704834,0.0,3.002089023590088,0.0,3.127025604248047
JPINFRATEC_2019_MDA.txt.json,2.2741613388061523,1.5682055950164795,2.527517318725586,0.0,4.199337959289551,2.9565587043762207,0.0,3.8164918422698975,0.0,3.42529296875
JPINFRATEC_2020_MDA.txt.json,2.6488664150238037,1.6410937309265137,2.593606472015381,0.0,4.372620582580566,3.534924030303955,0.0,3.7570230960845947,0.0,3.4035212993621826
JPINFRATEC_2021_MDA.txt.json,2.371379852294922,1.4874643087387085,2.523519515991211,0.0,5.071933269500732,3.0162322521209717,0.0,3.636897087097168,0.0,2.312467098236084
KWALITY_2020_MDA.txt.json,2.775296926498413,2.4450716972351074,1.7022480964660645,0.0,3.2594540119171143,3.004507541656494,0.0,3.569422483444214,0.0,4.240108489990234
ADVENZYM_2017_MDA.txt.json,0.0,0.0,0.0,5.929725170135498,0.0,0.0,0.0,0.0,4.596543788909912,0.0
ADVENZYM_2019_MDA.txt.json,0.0,0.0,0.0,6.160592079162598,0.0,0.0,0.0,0.0,4.189359188079834,0.0
ADVENZYM_2020_MDA.txt.json,0.0,0.0,0.0,5.971470355987549,0.0,0.0,0.0,0.0,4.351992130279541,0.0
ADVENZYM_2021_MDA.txt.json,0.0,0.0,0.0,6.093646049499512,0.0,0.0,0.0,0.0,4.187613010406494,0.0
ADVENZYM_2022_MDA.txt.json,0.0,0.0,0.0,5.963925838470459,0.0,0.0,0.0,0.0,4.363122940063477,0.0
ADVENZYM_2023_MDA.txt.json,0.0,0.0,0.0,0.0,0.0,0.0,6.865531921386719,0.0,0.0,0.0
AFFLE_2020_MDA.txt.json,0.0,0.0,0.0,5.827524662017822,0.0,0.0,0.0,0.0,4.499156475067139,0.0
AFFLE_2022_MDA.txt.json,0.0,0.0,0.0,3.7380106449127197,0.0,0.0,4.340137481689453,0.0,2.643923282623291,0.0
AFFLE_2023_MDA.txt.json,0.0,0.0,0.0,5.904429912567139,0.0,0.0,0.0,0.0,4.202276706695557,0.0
ALEMBICLTD_2019_MDA.txt.json,0.0,0.0,0.0,0.0,0.0,0.0,6.899649620056152,0.0,0.0,0.0
ALEMBICLTD_2020_MDA.txt.json,0.0,0.0,0.0,5.526642322540283,0.0,0.0,0.0,0.0,4.737768650054932,0.0
ALEMBICLTD_2021_MDA.txt.json,0.0,0.0,0.0,3.235945701599121,0.0,0.0,5.048186779022217,0.0,2.031217336654663,0.0
ALEMBICLTD_2022_MDA.txt.json,0.0,0.0,0.0,2.9701011180877686,0.0,0.0,5.185910224914551,0.0,1.8194376230239868,0.0
ALEMBICLTD_2023_MDA.txt.json,0.0,0.0,0.0,5.889453887939453,0.0,0.0,0.0,0.0,4.779290676116943,0.0
AMARAJABAT_2015_MDA.txt.json,0.0,0.0,0.0,6.061702251434326,0.0,0.0,0.0,0.0,4.1337971687316895,0.0
AMARAJABAT_2016_MDA.txt.json,0.0,0.0,0.0,5.7737298011779785,0.0,0.0,0.0,0.0,4.222189426422119,0.0
AMARAJABAT_2017_MDA.txt.json,0.0,0.0,0.0,3.5314760208129883,0.0,0.0,4.63618803024292,0.0,2.584345817565918,0.0
AMARAJABAT_2018_MDA.txt.json,0.0,0.0,0.0,6.0086989402771,0.0,0.0,0.0,0.0,4.534369468688965,0.0
AMARAJABAT_2019_MDA.txt.json,0.0,0.0,0.0,6.049313545227051,0.0,0.0,0.0,0.0,4.564812660217285,0.0
AMARAJABAT_2020_MDA.txt.json,0.0,0.0,0.0,6.00995397567749,0.0,0.0,0.0,0.0,4.707479000091553,0.0
AMARAJABAT_2021_MDA.txt.json,0.0,0.0,0.0,6.041968822479248,0.0,0.0,0.04241165518760681,0.0,4.5059404373168945,0.0
AMARAJABAT_2022_MDA.txt.json,0.0,0.0,0.0,5.9997639656066895,0.0,0.0,0.0,0.0,4.5356059074401855,0.0
AMARAJABAT_2023_MDA.txt.json,0.0,0.0,0.0,3.6715238094329834,0.0,0.0,4.561714172363281,0.0,2.3649916648864746,0.0
ASTERDM_2018_MDA.txt.json,0.0,0.0,0.0,3.547710418701172,0.0,0.0,4.6740522384643555,0.0,2.412428379058838,0.0
ASTERDM_2019_MDA.txt.json,0.0,0.0,0.0,3.4863109588623047,0.0,0.0,4.376331329345703,0.0,2.54532527923584,0.0
ASTERDM_2020_MDA.txt.json,0.0,0.0,0.0,1.7881401777267456,0.0,0.0,5.761691570281982,0.0,0.0,0.0
ASTERDM_2022_MDA.txt.json,0.0,0.0,0.0,3.421442985534668,0.0,0.0,4.497982978820801,0.0,2.514620780944824,0.0
ASTERDM_2023_MDA.txt.json,0.0,0.0,0.0,5.922245979309082,0.0,0.0,0.0,0.0,4.618057727813721,0.0
AVANTIFEED_2015_MDA.txt.json,0.0,0.0,0.0,1.8918733596801758,0.0,0.0,5.978634834289551,0.0,0.0,0.0
AVANTIFEED_2016_MDA.txt.json,0.0,0.0,0.0,2.77262282371521,0.0,0.0,4.999745845794678,0.0,2.3098154067993164,0.0
AVANTIFEED_2018_MDA.txt.json,0.0,0.0,0.0,3.026062488555908,0.0,0.0,5.068111419677734,0.0,2.0164449214935303,0.0
AVANTIFEED_2019_MDA.txt.json,0.0,0.0,0.0,5.824942588806152,0.0,0.0,0.0,0.0,4.795808792114258,0.0
AVANTIFEED_2020_MDA.txt.json,0.0,0.0,0.0,5.7815728187561035,0.0,0.0,0.0,0.0,4.701274394989014,0.0
AVANTIFEED_2021_MDA.txt.json,0.0,0.0,0.0,1.796583652496338,0.0,0.0,6.241837024688721,0.0,0.0,0.0
AVANTIFEED_2022_MDA.txt.json,0.0,0.0,0.0,3.1636533737182617,0.0,0.0,4.873990058898926,0.0,2.1802279949188232,0.0
AVANTIFEED_2023_MDA.txt.json,0.0,0.0,0.0,2.766143560409546,0.0,0.0,5.468125820159912,0.0,1.6895161867141724,0.0
BALRAMCHIN_2015_MDA.txt.json,0.0,0.0,0.0,2.855661392211914,0.0,0.0,5.544497489929199,0.0,1.5330681800842285,0.0
BALRAMCHIN_2016_MDA.txt.json,0.0,0.0,0.0,2.14621901512146,0.0,0.0,5.970266819000244,0.0,0.3829730153083801,0.0
BALRAMCHIN_2017_MDA.txt.json,0.0,0.0,0.0,3.385613203048706,0.0,0.0,4.674659252166748,0.0,2.030473232269287,0.0
BALRAMCHIN_2018_MDA.txt.json,0.0,0.0,0.0,3.559262752532959,0.0,0.0,5.107970237731934,0.0,2.0229296684265137,0.0
BALRAMCHIN_2019_MDA.txt.json,0.0,0.0,0.0,2.3964734077453613,0.0,0.0,5.821352005004883,0.0,1.4556666612625122,0.0
BALRAMCHIN_2020_MDA.txt.json,0.0,0.0,0.0,3.140732526779175,0.0,0.0,5.254746437072754,0.0,0.9126601815223694,0.0
BALRAMCHIN_2021_MDA.txt.json,0.0,0.0,0.0,1.5028016567230225,0.0,0.0,6.286561965942383,0.0,0.0,0.0
BALRAMCHIN_2022_MDA.txt.json,0.0,0.0,0.0,3.164083480834961,0.0,0.0,4.7940826416015625,0.0,2.2950048446655273,0.0
BALRAMCHIN_2023_MDA.txt.json,0.0,0.0,0.0,5.706187725067139,0.0,0.0,0.0,0.0,4.101406097412109,0.0
CEATLTD_2016_MDA.txt.json,0.0,0.0,0.07358729839324951,0.0,0.0,0.0,6.473349094390869,0.0,0.0,0.0
CEATLTD_2017_MDA.txt.json,0.0,0.0,0.0,5.984197616577148,0.0,0.0,0.0,0.0,4.580713748931885,0.0
CEATLTD_2018_MDA.txt.json,0.0,0.0,0.0,2.9414610862731934,0.0,0.0,5.677696228027344,0.0,1.3078418970108032,0.0
CEATLTD_2019_MDA.txt.json,0.0,0.0,0.0,2.9534313678741455,0.0,0.0,5.200832366943359,0.0,1.8345814943313599,0.0
